APOGEE_ID, P_knot, s_knot, P_bar, s_bar, P_disc, s_disc, X, Y, Z
b'2M17562408-2222189' , 0.0 , 0.0 , 0.6063184518805693 , 0.05798858723697853 , 0.3916656517060627 , 0.044602639753762 , -2.013988764149885 , 0.7587750033128148 , 0.17051860059698806
b'2M17563034-3223445' , 0.0 , 0.0 , 0.038246284899781 , 0.011242234317186232 , 0.9608917424037795 , 0.011439963625054284 , -2.3619121219600485 , -0.18463266524428945 , -0.3623625129899257
b'2M17563313-2929476' , 0.0 , 0.0 , 0.952612216093706 , 0.007772706607566127 , 0.047387783800972166 , 0.01226702222776696 , -2.300290434363256 , 0.07726842149335382 , -0.21483006156693607
b'2M17563661-4754434' , 0.0 , 0.0 , 0.00314292272736767 , 0.001928440831998667 , 0.9968570771672415 , 0.0009523750474865755 , -1.2846487651032659 , -1.9385240918574373 , -1.4327979478797286
b'2M17563703-3418286' , 0.0 , 0.0 , 0.996298723644508 , 0.0010629618045366884 , 0.003701276135567642 , 0.0018842836631236901 , -2.022863368556921 , -0.3764329951845503 , -0.49270060295719087
b'2M17564866-3334177' , 0.0 , 0.0 , 0.9940831259785518 , 0.002037611271527129 , 0.005854221485720324 , 0.0030395572079433596 , -2.101668079408408 , -0.2999978151592131 , -0.4496910704558179
b'2M17565451-2124226' , 0.0 , 0.0 , 0.9956603715948742 , 0.0012116083686180001 , 0.004175459761550654 , 0.001988008393830578 , -2.4952341329096948 , 0.7928178035746409 , 0.19919328768723418
b'2M17570058-3215052' , 0.0 , 0.0 , 0.9989555632895831 , 0.00040074498199438313 , 0.0010332743872984427 , 0.0006970953678566954 , 2.1187727013935813 , -0.29146125406459333 , -0.6620717983526074
b'2M17570196-5341224' , 0.0 , 0.0 , 0.0004321597471220154 , 0.0003623541802334554 , 0.9995678391184617 , 0.0002263328631595396 , -1.2681502963775086 , -2.652674546759043 , -1.8568780921514159
b'2M17570384-2057554' , 0.0 , 0.0 , 0.9987146293810798 , 0.0005319422216704117 , 0.001281317626282094 , 0.0007145247355226235 , -2.153748742706112 , 0.8831991081090143 , 0.2298839104298636
b'2M17570733-2804473' , 0.0 , 0.0 , 0.996069939446706 , 0.0010925557394378949 , 0.003930060408682649 , 0.001878015388450371 , -2.2935177412215912 , 0.2126172979917245 , -0.15202681004433974
b'2M17570824-3022526' , 0.0 , 0.0 , 0.9990847114115087 , 0.00038067765141802656 , 0.0008893115556126954 , 0.0006440263391559173 , -2.015099555241714 , 0.003796447708686523 , -0.28717880834299714
b'2M17571306-2807198' , 0.0 , 0.0 , 0.9812479845843737 , 0.005990385408162879 , 0.01840112214715988 , 0.007816623563931483 , -2.05540760735384 , 0.21819309827370736 , -0.16354477924093722
b'2M17571687-2102140' , 0.0 , 0.0 , 0.9919892434848693 , 0.002122883492155503 , 0.007944189803901302 , 0.0030215755065289077 , -2.6020264494109906 , 0.8150474229052354 , 0.20725914702380235
b'2M17572413-2341318' , 0.0 , 0.0 , 0.2828097697263309 , 0.048793813884692505 , 0.711533418676514 , 0.04013005413675519 , -2.71434711885495 , 0.5729025884072171 , 0.07015626417257359
b'2M17572447-3252396' , 0.0 , 0.0 , 0.3859645050774615 , 0.08515307779338349 , 0.6140354948070038 , 0.04875705645185213 , -2.2372008792040674 , -0.22284042449210226 , -0.41375057869059484
b'2M17572970-3527412' , 0.0 , 0.0 , 0.001356269626942705 , 0.0011076807784910344 , 0.9986399483018282 , 0.0005284905199115508 , -2.308777678883401 , -0.4555414128248419 , -0.5464029234448563
b'2M17573068-2916450' , 0.0 , 0.0 , 0.6344752228645058 , 0.0642537491573365 , 0.3655102850479529 , 0.04531084017705039 , -2.5424243248810416 , 0.10360463063594179 , -0.21222589826286245
b'2M17573152-2331231' , 0.0 , 0.0 , 0.6805854936672258 , 0.033334971009930325 , 0.3193822163649824 , 0.0404708076714142 , -1.995633602699269 , 0.6644696047216047 , 0.08200695132871844
b'2M17573205-3058496' , 0.0 , 0.0 , 0.9545894674695259 , 0.008344916119074508 , 0.045229635353049746 , 0.012415143115276951 , -2.11112907808178 , -0.04781873989267442 , -0.3227476292623329
b'2M17573542-3136510' , 0.0 , 0.0 , 0.9945560939189613 , 0.0016080386463337426 , 0.005438517253264549 , 0.002454140612960634 , -2.702327490335449 , -0.09645546073194032 , -0.32106846716951665
b'2M17573677-2826351' , 0.0 , 0.0 , 0.941610120338441 , 0.015842010747595836 , 0.05760840621423315 , 0.014923883186117114 , -2.0677030921038986 , 0.19223398255890492 , -0.188838199997675
b'2M17574228-3102172' , 0.0 , 0.0 , 0.9735632855302901 , 0.007296376520041781 , 0.026224055780513296 , 0.010502327162817564 , 2.050717149856112 , -0.08573136078115882 , -0.5709133610206585
b'2M17574273-2823202' , 0.0 , 0.0 , 0.9997457887018826 , 0.00010710158594429142 , 0.00024964098492475414 , 0.0001815927343543693 , -2.180942806368267 , 0.1949235207109971 , -0.18399694422434715
b'2M17574337-3235293' , 0.0 , 0.0 , 0.9818353232816871 , 0.007817538784734679 , 0.018051926098171488 , 0.011518382578203954 , -2.2048224609632383 , -0.19399383290927177 , -0.40697868416539906
b'2M17574583-5242395' , 0.0 , 0.0 , 0.9873147099330584 , 0.004088203412307756 , 0.012523818293068685 , 0.008518721167029343 , -0.2044229964040163 , -2.9015658495559995 , -2.0740463040385344
b'2M17575328-2100040' , 0.0 , 0.0 , 0.5978877505802506 , 0.048114047355037104 , 0.40211224941965484 , 0.0507203198003543 , -1.8492665915031168 , 0.934460961434619 , 0.2188222551948405
b'2M17580288-2814051' , 0.0 , 0.0 , 0.14089801751673975 , 0.02701944606730186 , 0.8591019824593049 , 0.027932889138866934 , -2.818631302788856 , 0.1909513576800476 , -0.16046990374845346
b'2M17580517-3403145' , 0.0 , 0.0 , 0.06696692397844173 , 0.02874582562583916 , 0.9326443560872253 , 0.01550815032805386 , -2.793797908335658 , -0.2942899230993944 , -0.4417007599245182
b'2M17580713-2930316' , 0.0 , 0.0 , 0.9929208665307123 , 0.001784260968620388 , 0.007054282678576999 , 0.002737041473482098 , -2.608736839787082 , 0.08918851317415462 , -0.23224616359645092
b'2M17580792-3221574' , 0.0 , 0.0 , 0.1341147055352546 , 0.0262763745379212 , 0.8658852944635531 , 0.02487710049125791 , -2.394032316298224 , -0.16329105625475968 , -0.3895180091694205
b'2M17580833-3217052' , 0.0 , 0.0 , 1.3026992986762026e-07 , 2.721375257481994e-07 , 0.9999998427787695 , 6.92523006717849e-08 , 2.691017871630855 , -0.2901887260240145 , -0.7431756907583597
b'2M17581127-2322287' , 0.0 , 0.0 , 0.9581567911018948 , 0.007878762363049407 , 0.041257323607149114 , 0.013160181639788743 , -1.937358173949547 , 0.6935872260648329 , 0.07610860259248091
b'2M17581258-4737209' , 0.0 , 0.0 , 0.7382045219601263 , 0.044176087265003994 , 0.26179547803588854 , 0.052850040049582325 , -1.3739822480718233 , -1.8632426674814297 , -1.4246888849690362
b'2M17581408-3111529' , 0.0 , 0.0 , 0.9999665626840917 , 1.702772668787933e-05 , 3.2876704819875574e-05 , 3.42486492025248e-05 , -2.394517796194056 , -0.05740670499575684 , -0.33125704249578947
b'2M17581885-2819187' , 0.0 , 0.0 , 0.11081040263963805 , 0.0307736727132953 , 0.8888066127764374 , 0.018690853345523006 , -2.9026952766149936 , 0.18365705189130954 , -0.16643780241205824
b'2M17581901-4802220' , 0.0 , 0.0 , 0.4706381821141056 , 0.05470990709109613 , 0.5291263373222469 , 0.05009948109674156 , -1.8783141710170383 , -1.7718414312087332 , -1.3466534845383524
b'2M17581945-3049339' , 0.0 , 0.0 , 0.04353641104018126 , 0.011768734842378455 , 0.9563996663199723 , 0.010512222562417795 , -2.987038447609999 , -0.020782085072032445 , -0.27934066620100984
b'2M17582137-5344547' , 0.0 , 0.0 , 5.474736766548237e-07 , 6.601456557739107e-07 , 0.9999994171907346 , 4.1359559377340815e-07 , -1.2320780501100712 , -2.661123894304815 , -1.8943440153527913
b'2M17582307-2324464' , 0.0 , 0.0 , 0.9998669061796377 , 6.902494377170054e-05 , 0.00012908122738487768 , 0.00013274520191204454 , -2.0133361247089985 , 0.6841323909549577 , 0.06913311586597234
b'2M17582685-3032259' , 0.0 , 0.0 , 0.3179423333564394 , 0.056432564130102336 , 0.6804853936020221 , 0.041704102964835066 , -2.603271388389598 , 0.003705731972512126 , -0.2898153892638091
b'2M17582711-1914310' , 0.0 , 0.0 , 0.9889446884960711 , 0.002780455084044453 , 0.011055311503806491 , 0.004094958432840214 , -2.0669116859736922 , 1.0804688762253736 , 0.297622807430438
b'2M17582917-2324267' , 0.0 , 0.0 , 0.9896241743738643 , 0.0024726222790770747 , 0.010375825626028286 , 0.003586767278562516 , -2.915749862291279 , 0.5874868459271643 , 0.06186456411378534
b'2M17583037-3342179' , 0.0 , 0.0 , 0.0066293457398383625 , 0.00583964265547918 , 0.9929446626762444 , 0.002449356826461635 , -2.7193588247169433 , -0.2643124367205914 , -0.4384284988449719
b'2M17583067-1909047' , 0.0 , 0.0 , 0.5123340546044063 , 0.04850036065313468 , 0.4876659453947238 , 0.05235000329339984 , -2.3423775751353357 , 1.0418951372163487 , 0.28935019914124216
b'2M17583489-3240513' , 0.0 , 0.0 , 0.0040258705790721765 , 0.0018737945185143563 , 0.9959741294200384 , 0.0012205711255177665 , -2.6176871361372056 , -0.17966022693713712 , -0.39746246623101444
b'2M17584304-5336395' , 0.0 , 0.0 , 0.8230687046462608 , 0.03326738608186908 , 0.17693129534998298 , 0.04482415308496984 , -1.0669327448551131 , -2.7014665801488054 , -1.9353716414179603
b'2M17584998-3224377' , 0.0 , 0.0 , 0.5767779528544927 , 0.04200062144193728 , 0.42044974784918765 , 0.045770287890041006 , -2.289780887356497 , -0.1625257250102863 , -0.4128039032400318
b'2M17585119-2843371' , 0.0 , 0.0 , 0.9901137399536618 , 0.002332305670428525 , 0.009835758642050885 , 0.003615039195733062 , -2.8250478925927167 , 0.1583198136231288 , -0.1983818254828399
b'2M17585826-1910162' , 0.0 , 0.0 , 0.9765292116283222 , 0.004431578271899772 , 0.023151276416031347 , 0.008875127548744456 , -2.5135345876533055 , 1.0157984988896671 , 0.2712373341108117
b'2M17590017-3130514' , 0.0 , 0.0 , 0.3541846045542405 , 0.07849772050507059 , 0.6458153954456658 , 0.03975227666029668 , -2.509454911503723 , -0.07585990284246807 , -0.3546131735034064
b'2M17590513-3026598' , 0.0 , 0.0 , 0.01860475792389959 , 0.018518948662492263 , 0.9805134917711235 , 0.007204656969027057 , -2.8854534311447795 , 0.01742342664001217 , -0.2810211052360728
b'2M17590550-3050531' , 0.0 , 0.0 , 0.018218585170312374 , 0.006517226029345603 , 0.9817814148293631 , 0.004032907708170219 , -2.770872326655577 , -0.015566695297799995 , -0.306834098414028
b'2M17590655-1918279' , 0.0 , 0.0 , 0.933765955638128 , 0.01217783109480075 , 0.06623404436047117 , 0.021680557576993983 , -2.1046487867136063 , 1.076175571985389 , 0.2776256898884095
b'2M17591107-1916558' , 0.0 , 0.0 , 0.7051122288703267 , 0.04594655446641738 , 0.2948877711267965 , 0.03290347326617865 , -2.3337973975782207 , 1.0397029375671376 , 0.26820358618175766
b'2M17591606-1859208' , 0.0 , 0.0 , 0.8106344036697926 , 0.033241509466489294 , 0.189365595445175 , 0.03602124729940551 , -1.9615330079949453 , 1.1347204967045457 , 0.29775478636425445
b'2M17591635-3048518' , 0.0 , 0.0 , 0.9434657318471344 , 0.01694449405795928 , 0.05653426815252172 , 0.018827954099099688 , -2.2280787003254483 , -0.01194265817151062 , -0.341709555263646
b'2M17592732-3135241' , 0.0 , 0.0 , 0.9824921086001337 , 0.0038580086851397466 , 0.017441679410995822 , 0.0037512302920978784 , 2.0687373841888625 , -0.13912108708775883 , -0.6807505756957597
b'2M17592999-4717531' , 0.0 , 0.0 , 0.00031381639580951344 , 0.0002642809781958593 , 0.9996861835842683 , 0.00010071669101674452 , -2.3359585374362046 , -1.5602616197729329 , -1.2249862750976361
b'2M17593485-3225168' , 0.0 , 0.0 , 0.026835296732705332 , 0.009085922988164897 , 0.9728756209405163 , 0.007057684339550785 , -2.6674935021336887 , -0.14555178285090511 , -0.3990637714870613
b'2M17593710-3101101' , 0.0 , 0.0 , 0.9855478453986639 , 0.00404987529908607 , 0.014452154448507601 , 0.005424392077200052 , -2.6763062690191246 , -0.024975326010884924 , -0.3306260434536651
b'2M17594736-3055186' , 0.0 , 0.0 , 0.7557256324905108 , 0.04987927704923045 , 0.24101978165011684 , 0.0444450133533823 , -2.343345919811208 , -0.015726657716710387 , -0.3502608068250813
b'2M17594757-4820562' , 0.0 , 0.0 , 0.00016316334996901 , 0.00010107718103108339 , 0.9998368360026545 , 7.124107394418377e-05 , -2.00286108336217 , -1.756821167276736 , -1.3640939748717535
b'2M17595299-3009305' , 0.0 , 0.0 , 0.5494808973297963 , 0.03050241274193266 , 0.45050357470749613 , 0.032893832693995206 , 2.249514614156862 , 0.0963789515601891 , -0.5769557342895232
b'2M18000285-1856588' , 0.0 , 0.0 , 0.45327518197760275 , 0.052287947378411026 , 0.5467248180220494 , 0.04436174062383291 , -2.1384253932086628 , 1.1170282436984451 , 0.27500715851612134
b'2M18000324-3530360' , 0.0 , 0.0 , 0.2909849342027092 , 0.04707540599780263 , 0.7077569382128948 , 0.04501705244314369 , 2.2665227280257962 , -0.7636015379600064 , -1.075483011782366
b'2M18000419-1908206' , 0.0 , 0.0 , 0.9171347404869679 , 0.012480417750926343 , 0.08286525951300101 , 0.017577554367887674 , -2.814773040387969 , 0.9784080424387499 , 0.23840679940088955
b'2M18001197-2846036' , 0.0 , 0.0 , 0.9997411400314036 , 0.00013451042982970396 , 0.000258831812455492 , 0.0002719943982152203 , -2.2283628526238717 , 0.1873762609805051 , -0.25264765596627115
b'2M18001377-2740234' , 0.0 , 0.0 , 0.9330739689009677 , 0.010683749476114945 , 0.06692603109899625 , 0.01684561515879203 , -2.149496764801988 , 0.29246441256458466 , -0.19873874005516462
b'2M18002123-2615560' , 0.0 , 0.0 , 0.7256771949921765 , 0.028723630597284666 , 0.27432280499279005 , 0.041921035451030875 , -2.3894453939314273 , 0.40906652854546854 , -0.12032093635064
b'2M18002761-2907565' , 0.0 , 0.0 , 0.9865680277595159 , 0.005525940958522213 , 0.012044666119626509 , 0.007331154037086032 , -2.546066836556191 , 0.14852239756965369 , -0.26097850099566533
b'2M18002887-2929007' , 0.0 , 0.0 , 0.999028671378148 , 0.00045583619319189417 , 0.0009520404254900179 , 0.0008235638930651522 , -2.1090116667228465 , 0.1270022818327838 , -0.30228800404983125
b'2M18004506-3216268' , 0.0 , 0.0 , 0.9966604933215041 , 0.0010414254626263109 , 0.0032846566987336555 , 0.0016883199800902231 , -2.111742493151847 , -0.13283569360985542 , -0.4568481769922311
b'2M18004728-2932138' , 0.0 , 0.0 , 0.36101707734676725 , 0.04494310183189898 , 0.6389829226531021 , 0.03786730174829234 , -2.416249226893984 , 0.11929409577369955 , -0.29450418901440856
b'2M18005368-3126365' , 0.0 , 0.0 , 0.999981757423711 , 1.095689588115345e-05 , 1.8242558790187254e-05 , 2.260334544733277e-05 , 2.2846478860737314 , -0.0903858609257647 , -0.7316385520570431
b'2M18005595-2614335' , 0.0 , 0.0 , 0.43652435488981434 , 0.048663004819935296 , 0.56347564510994 , 0.04107085845333813 , -2.95092198695768 , 0.37811127896333396 , -0.11554597592487897
b'2M18005651-1853573' , 0.0 , 0.0 , 0.7097932747996188 , 0.037472649342281006 , 0.2902067251986554 , 0.04280039692201165 , -2.3271462284904647 , 1.0988289333396142 , 0.25076505479817507
b'2M18005782-1902288' , 0.0 , 0.0 , 0.9451777889123293 , 0.01233706675494628 , 0.05482221106008184 , 0.011684006492791152 , -2.157207972879444 , 1.116687260756688 , 0.24879891043570104
b'2M18005829-3009037' , 0.0 , 0.0 , 0.7266004022156869 , 0.027021984747262362 , 0.2733995977842867 , 0.033369415088878474 , 2.235912448441944 , 0.11884711841240632 , -0.6132594198386387
b'2M18010455-4738219' , 0.0 , 0.0 , 0.021449909658914683 , 0.0074127399356935415 , 0.9785500903032456 , 0.0050863893053372244 , -1.6879297880261683 , -1.7523789197703064 , -1.4115907857200527
b'2M18010489-2658353' , 0.0 , 0.0 , 0.5901574390085134 , 0.03941488289432449 , 0.4070775651318114 , 0.04381557304939965 , -2.7456342815839134 , 0.3321188503925864 , -0.1591422356271666
b'2M18010810-2200024' , 0.0 , 0.0 , 0.9772462007226713 , 0.004703265884598906 , 0.022753799277267183 , 0.006457621544095956 , -2.880093130095908 , 0.7377410480030846 , 0.078390884035443
b'2M18011390-1910368' , 0.0 , 0.0 , 0.8510629816976938 , 0.02666959903692734 , 0.14893701830224976 , 0.024627038102084775 , -2.6262331102737075 , 1.0225716913108855 , 0.21974010428799867
b'2M18011469-2846216' , 0.0 , 0.0 , 0.9947982044106133 , 0.0022854658631621394 , 0.004579723490852094 , 0.0028532136726704274 , -2.3997577313060843 , 0.19332454497359253 , -0.2655053824017677
b'2M18011492-5303107' , 0.0 , 0.0 , 0.6724786022963094 , 0.06706057756920547 , 0.3275213976990626 , 0.0659905986138436 , -0.5585187265345537 , -2.785694561738668 , -2.0780369402084484
b'2M18012146-1938322' , 0.0 , 0.0 , 0.6578492927289183 , 0.04180549939580658 , 0.34045280097894115 , 0.04235745890027942 , -2.7883291841892275 , 0.9546691244763215 , 0.18908388011180977
b'2M18012731-1807572' , 0.0 , 0.0 , 0.7353839817700878 , 0.04663821646372013 , 0.2646160182297205 , 0.040173255516252226 , -2.1273038110062528 , 1.216785519265818 , 0.28873731560616767
b'2M18012927-1904366' , 0.0 , 0.0 , 0.9911339621799198 , 0.002251212203389974 , 0.008804414924129507 , 0.003920115983986132 , -2.717306226675099 , 1.01792874552292 , 0.21645144761439525
b'2M18012943-2905088' , 0.0 , 0.0 , 0.9098273742041334 , 0.013229836585038068 , 0.08913192912948179 , 0.019331401908924406 , -2.478410429457629 , 0.16570421652391898 , -0.2820260802857262
b'2M18013113-2901172' , 0.0 , 0.0 , 0.9746792545092313 , 0.0066292153275437915 , 0.02532074443713972 , 0.008702443639709442 , -2.478442013162309 , 0.17171496641739006 , -0.2793539496993124
b'2M18013233-2643096' , 0.0 , 0.0 , 0.9579702484367515 , 0.00931026995937867 , 0.0414828156937483 , 0.013157941721684142 , -2.317595411515865 , 0.38644283917365974 , -0.16975112449083213
b'2M18013429-3245218' , 0.0 , 0.0 , 0.9537353648126923 , 0.013301560298748405 , 0.04620355815833796 , 0.016096676128190962 , -2.2559951393859787 , -0.16524230237309384 , -0.4866866713787962
b'2M18013655-2203312' , 0.0 , 0.0 , 0.9493004958357405 , 0.01084754529918186 , 0.05069950330860009 , 0.011959597232759668 , -2.6083676795191 , 0.7751336136415756 , 0.06836534191362292
b'2M18013976-3050570' , 0.0 , 0.0 , 0.00017785496219891578 , 0.00018116438452253002 , 0.9997971679302413 , 8.151642465292763e-05 , -2.20394968102171 , 0.011764130450312573 , -0.39271338247022836
b'2M18014028-3241073' , 0.0 , 0.0 , 0.7518776068286084 , 0.06769290440265507 , 0.2393375820937498 , 0.06152963230766387 , -2.426667927570856 , -0.15317134249230865 , -0.4704003065689205
b'2M18014080-3026452' , 0.0 , 0.0 , 0.13837358115712034 , 0.03358180694494234 , 0.8613396905517818 , 0.023789404162572025 , -2.955278059043801 , 0.0433286617606073 , -0.32236664276208216
b'2M18014181-2940340' , 0.0 , 0.0 , 0.9910772549474665 , 0.002887531117305442 , 0.008372102271821946 , 0.004088535354382158 , -2.8467735310781324 , 0.10831787214894056 , -0.293715194612572
b'2M18014340-2915347' , 0.0 , 0.0 , 0.1275550321532964 , 0.02291648280676048 , 0.8724449678376717 , 0.024344646274642723 , -2.8423887034218245 , 0.14328870924906476 , -0.27491192378128426
b'2M18014892-1743175' , 0.0 , 0.0 , 0.7717320549374818 , 0.03320229840941957 , 0.22794664388488464 , 0.04043093931667299 , -2.0759461043038367 , 1.2721309430473813 , 0.3055025539097166
b'2M18015123-0832320' , 0.0 , 0.0 , 0.23225755853734548 , 0.055800109922399754 , 0.7677424414057965 , 0.05048982572569605 , -1.457330576902816 , 2.4357310827150043 , 0.9168512270425228
b'2M18015541-2907533' , 0.0 , 0.0 , 0.9989572164964926 , 0.00039303534714763 , 0.0010370266102278144 , 0.0007202279007976257 , -2.338383765573603 , 0.17039832608325967 , -0.30047620775427386
b'2M18015544-2851113' , 0.0 , 0.0 , 0.003931712003402758 , 0.0020766766070537844 , 0.9959685764018722 , 0.0014396983845086364 , -2.801287409024355 , 0.18048160654078807 , -0.2616754901364906
b'2M18015575-3110340' , 0.0 , 0.0 , 0.9998836533237422 , 5.805728983843128e-05 , 0.00011634666285371121 , 0.00010375235620464104 , -2.135735779834242 , -0.015812268124550947 , -0.42016562081192177
b'2M18015769-0907527' , 0.0 , 0.0 , 6.378831391030779e-06 , 6.144643126324758e-06 , 0.9999730489826344 , 1.7899660110343163e-05 , -0.8344903626813176 , 2.5833235411309827 , 0.9515079473017759
b'2M18020431-2708559' , 0.0 , 0.0 , 0.3397314185432201 , 0.047810869382872156 , 0.6602685814556432 , 0.0427131286257576 , -2.6008383670675297 , 0.3366760798126133 , -0.19168775111065872
b'2M18020810-1925209' , 0.0 , 0.0 , 0.9787917331796971 , 0.004500640880774176 , 0.021093675687100043 , 0.007173135377186106 , -2.796299108649853 , 0.981184213868212 , 0.18404154312199908
b'2M18020960-3103332' , 0.0 , 0.0 , 0.48814145698004063 , 0.08394051940104286 , 0.5114762951547638 , 0.050666814890171996 , -2.561278703036848 , -0.002056075976727652 , -0.38765878218124983
b'2M18021211-1930160' , 0.0 , 0.0 , 0.9661003040110812 , 0.007692338493718642 , 0.03389455555580471 , 0.008199047535586673 , -2.6155324654166714 , 1.0069045592523718 , 0.18361333543974132
b'2M18021454-5259136' , 0.0 , 0.0 , 0.00013235209547078763 , 8.548209035312419e-05 , 0.9998676478113839 , 5.3428123286791696e-05 , -1.6850856671309131 , -2.363489912719886 , -1.7835453788848146
b'2M18022072-2941001' , 0.0 , 0.0 , 0.4285645298015518 , 0.059635541890062815 , 0.5714354701984311 , 0.044578387328432 , -2.582083416940101 , 0.11986712807550606 , -0.32208212220379895
b'2M18022152-4832304' , 0.0 , 0.0 , 2.3525642427861114e-05 , 2.232891249772224e-05 , 0.9999758575866469 , 1.0164662015754722e-05 , -2.0794779989569063 , -1.732631702153367 , -1.4020387771397609
b'2M18022335-2541251' , 0.0 , 0.0 , 0.03013306234355792 , 0.009673197386615942 , 0.9698669376558247 , 0.008116404171876423 , -2.7543756557954353 , 0.45452518679862924 , -0.12216168220465329
b'2M18022369-3028323' , 0.0 , 0.0 , 0.2162709339233233 , 0.03588856871086238 , 0.783729066076287 , 0.03402610755984903 , -2.860080527239055 , 0.04882680809951811 , -0.34284109575940735
b'2M18022383-2857592' , 0.0 , 0.0 , 0.8095764922277731 , 0.03258144936179974 , 0.18733289645977408 , 0.03125619039683489 , -2.099043131650582 , 0.19835039493300438 , -0.3147589414360248
b'2M18022431-4744561' , 0.0 , 0.0 , 0.0007974820178054652 , 0.00037496757659372516 , 0.999200551298687 , 0.00030862695458699907 , -1.7521893963516781 , -1.7346882920364242 , -1.4283168511068989
b'2M18022592-2532114' , 0.0 , 0.0 , 0.8600237999726761 , 0.018699559117568265 , 0.13997620001721323 , 0.019463749337613412 , 1.8421589213458471 , 0.855969987999363 , -0.23635067825926312
b'2M18022628-2836012' , 0.0 , 0.0 , 0.30315456000227253 , 0.06341164272821243 , 0.6968454399976856 , 0.036620617877908046 , -2.3749800029237065 , 0.22304503690422933 , -0.2816210932501646
b'2M18022721-2930178' , 0.0 , 0.0 , 0.9479086895848152 , 0.019296476303482413 , 0.050548721771577945 , 0.018379196031810277 , -2.652102150486235 , 0.13489831006753944 , -0.3111573938795712
b'2M18022846-0938069' , 0.0 , 0.0 , 0.7715820796478718 , 0.04142501384510666 , 0.2284179203519318 , 0.04609115431154265 , -1.6678604164522381 , 2.2455182950333032 , 0.8028857490015135
b'2M18022904-3052599' , 0.0 , 0.0 , 0.008959117102926621 , 0.003367386117736817 , 0.9908873330979697 , 0.0032720080361047232 , -2.9422196388916237 , 0.015650217079011895 , -0.3575305314769093
b'2M18023943-0926292' , 0.0 , 0.0 , 0.0018479186748266937 , 0.0010879319196757712 , 0.9981520813145668 , 0.0006146461658154134 , -1.6681494008493232 , 2.270295389996135 , 0.8104649080561478
b'2M18024277-2508484' , 0.0 , 0.0 , 0.9650642981926381 , 0.0073269817010550575 , 0.03493570149116799 , 0.009652281736111934 , -2.0867873614705967 , 0.5648619048912837 , -0.11835126160930826
b'2M18024472-2513236' , 0.0 , 0.0 , 0.8722045681038819 , 0.024252661329557612 , 0.12493769935928725 , 0.028987520388911864 , -2.4865542576212842 , 0.5220808460140643 , -0.11328346256288421
b'2M18024662-0840528' , 0.0 , 0.0 , 0.0012535635552265746 , 0.000608289208077033 , 0.9987464363580845 , 0.0004885128863046928 , -1.316391748819436 , 2.4842790282236837 , 0.9000159446646474
b'2M18024702-2943455' , 0.0 , 0.0 , 0.9871309667495793 , 0.003848253537285684 , 0.012291194076329046 , 0.005898361147920132 , -2.798374011680486 , 0.11597080036305336 , -0.31893476196915893
b'2M18024758-2451144' , 0.0 , 0.0 , 0.999981607327441 , 1.063058770534031e-05 , 1.8392652213666456e-05 , 2.0850264099645936e-05 , -2.169155236834599 , 0.5858455497788119 , -0.10263303424007947
b'2M18024780-2700011' , 0.0 , 0.0 , 0.3383105870380242 , 0.05120048261654586 , 0.6609885976663092 , 0.03781306149034569 , -2.4188753164470214 , 0.3689485137462406 , -0.20574607251938185
b'2M18025524-2905210' , 0.0 , 0.0 , 0.9991855934537225 , 0.00039099534919750933 , 0.0008143880402703397 , 0.0007510830104301457 , -2.0589450827535023 , 0.19408998403859654 , -0.33446493385397924
b'2M18025524-3008259' , 0.0 , 0.0 , 0.0026292497349683927 , 0.0011825181770764208 , 0.9973448291486939 , 0.0011458204946742656 , -2.857264606831346 , 0.08196985505265439 , -0.33684448041628745
b'2M18025555-2530155' , 0.0 , 0.0 , 0.6607590596365999 , 0.05127219913506065 , 0.335494614344217 , 0.04863995394035231 , -2.2256654470928394 , 0.5215137134447825 , -0.13817902974864174
b'2M18025748-3719227' , 0.0 , 0.0 , 0.39897686604975413 , 0.158643378880723 , 0.5974863437906569 , 0.12745363826945133 , -2.179730929894144 , -0.5834206304488928 , -0.7626462562027351
b'2M18025777-2836036' , 0.0 , 0.0 , 0.6567192639817641 , 0.0549240045406133 , 0.34328073601810916 , 0.04308753664940945 , -2.6524430418951495 , 0.21813472315083277 , -0.2770010708733587
b'2M18025779-2634530' , 0.0 , 0.0 , 0.9953279014085605 , 0.0012756456771907398 , 0.004450758814948915 , 0.002141462492076825 , -2.2095430081378042 , 0.42300480486728903 , -0.1957145439179125
b'2M18025834-3221395' , 0.0 , 0.0 , 0.3476522636701011 , 0.08631373601327968 , 0.6523477359788445 , 0.050785791253186496 , -2.2591747702848064 , -0.11339372401654932 , -0.4931946649097553
b'2M18030511-3021232' , 0.0 , 0.0 , 0.029988220650255144 , 0.010149212917214656 , 0.9700117793050281 , 0.007101437158878232 , -2.3751432066350278 , 0.07150676662173114 , -0.3835152360484819
b'2M18030591-2534361' , 0.0 , 0.0 , 0.19492653042603406 , 0.04107901597783914 , 0.8050734695726876 , 0.02769165332079715 , -2.2079463398741295 , 0.5183354146532068 , -0.14608566115179378
b'2M18030661-3116438' , 0.0 , 0.0 , 0.9999999898382936 , 1.631151658187946e-09 , 9.525589419931281e-09 , 1.603604059034408e-09 , 2.6310675535314854 , -0.02155642184037645 , -0.8201683779161777
