l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
  0.177181  -2.296626  6.7032  0.8856 -4.2835  0.0720  1.3924  0.0673 -0.4005   -6.4368    0.2375  1.0000 -99.0000 -0.5464  0.3178 -99.0000 15665.0000 2M17550579-2957391  
 -0.360040  -2.611683  7.6704  1.5770 -9.6857  0.0600 -4.7048  0.0661 -0.4005 -175.2686    0.1722  1.0000 -99.0000  0.3498  0.0328 -99.0000 15667.0000 2M17550635-3034596  
  5.374648   0.735325  6.5127  1.4746 -2.9134  1.5096 -5.7805  1.2914 -0.7048   28.1554    0.2868  1.0000 -99.0000  0.3915  0.0685 -99.0000 15668.0000 2M17550678-2356407  
 -0.165743  -2.500497  8.8300  1.2439 -7.8530  0.1520 -1.7440  0.1421 -0.3355 -170.7947    0.1609  1.0000 -99.0000 -0.1688  0.2870 -99.0000 15669.0000 2M17550680-3021343  
 24.790965  11.661382  4.2292  0.3159 -1.5900  0.0269  2.9349  0.0236 -0.2134  -23.4311    0.2712  1.0000 -99.0000 -0.2783  0.2284 -99.0000 15670.0000 2M17550747-0147293  
  7.217624   1.807361  7.9708  2.4234 -5.7463  0.2355 -0.9297  0.2560 -0.3489   41.3061    0.0802  1.0000 -99.0000  0.3245 -0.0099 -99.0000 15671.0000 2M17550773-2148467  
  6.919328   1.633193  3.4330  0.2440 -6.3558  0.0858  0.5543  0.0790 -0.4694  -58.8357    0.2430  1.0000 -99.0000  0.1263  0.0872 -99.0000 15672.0000 2M17550776-2209297  
 -2.409722  -3.810070  8.3892  2.3721 -9.1389  0.0223  0.7166  0.0290 -0.2900  125.1487    0.0279  1.0000 -99.0000  0.1004 -0.0312 -99.0000 15674.0000 2M17550861-3257170  
 -2.073926  -3.616737  7.8520  1.3376 -5.4602  0.0334  1.5726  0.0283 -0.5208    5.7645    0.1976  1.0000 -99.0000 -0.4233  0.3137 -99.0000 15676.0000 2M17550885-3234042  
 25.436496  11.992179  4.3869  0.4232 -13.3285  0.0331  7.6429  0.0297 -0.2477 -128.1534    0.2964  1.0000 -99.0000 -0.5548  0.3835 -99.0000 15677.0000 2M17550891-0104419  
  7.621890   2.035434  7.1908  1.2769 -9.8366  0.1279  1.1808  0.1456 -0.3165  199.9589    0.1372  1.0000 -99.0000  0.0669  0.0341 -99.0000 15679.0000 2M17550943-2120565  
  0.538184  -2.105088  7.3210  1.0234  0.5593  0.0858  0.9928  0.0775 -0.5597  -65.1824    0.2767  1.0000 -99.0000 -0.3178  0.1893 -99.0000 15680.0000 2M17551028-2933099  
 25.043737  11.773860  6.2491  0.7661 -6.6972  0.0220 -0.2266  0.0220 -0.2782   21.9994    0.4477  1.0000 -99.0000 -0.4979  0.3459 -99.0000 15683.0000 2M17551170-0131126  
  4.397890   0.141852  3.4191  0.4274 -0.0313  0.6200 -0.7036  0.5194 -0.5814  -82.6093    1.5803  1.0000 -99.0000  0.1856  0.0330 -99.0000 15684.0000 2M17551191-2505145  
  9.782645   3.280244  4.6605  0.4290 -3.5165  0.0616 -1.1051  0.0620 -0.3941    9.0142    0.3675  1.0000 -99.0000  0.2242 -0.0248 -99.0000 15685.0000 2M17551198-1851268  
 -2.534429  -3.897004  8.2147  0.9436 -3.9236  0.0490 -0.6244  0.0512 -0.3740  -84.2836    0.2693  1.0000 -99.0000 -0.4183  0.3634 -99.0000 15686.0000 2M17551229-3306214  
 10.312768   3.584255  9.0699  0.8284 -6.8895  0.0937  0.8910  0.1020 -0.3530  -12.5086    0.2459  1.0000 -99.0000 -0.2354  0.2661 -99.0000 15688.0000 2M17551266-1814498  
 -3.903936  -4.690518  8.6912  1.5142 -6.1973  0.0500  1.5155  0.0538 -0.2869 -173.1959    0.3187  1.0000 -99.0000  0.2788  0.0704 -99.0000 15689.0000 2M17551333-3441074  
 10.059315   3.433516  5.8986  0.6764 -7.3149  0.0732  4.3287  0.0683 -0.4318   -9.0857    0.3867  1.0000 -99.0000 -0.5105  0.3431 -99.0000 15690.0000 2M17551353-1832298  
 25.869289  12.193887  6.1234  0.6735 -3.9591  0.0199  1.3440  0.0205 -0.1501    5.1282    0.3089  1.0000 -99.0000 -0.3887  0.2275 -99.0000 15691.0000 2M17551386-0036358  
 -1.876332  -3.523624  5.2248  0.4395 -2.5593  0.0649 -2.4596  0.0650 -0.4809 -150.0839    0.2265  1.0000 -99.0000 -0.1942  0.1880 -99.0000 15692.0000 2M17551409-3221019  
  4.332065   0.092864  3.8437  1.4128 -1.0485  0.4064  0.5287  0.3734 -0.5631  -36.1463    0.1598  1.0000 -99.0000  0.2370  0.0208 -99.0000 15693.0000 2M17551431-2510081  
 -2.007269  -3.603289  8.2716  1.2260 -5.9779  0.0504 -2.8115  0.0486 -0.4455 -204.1696    0.4387  1.0000 -99.0000 -0.2026  0.3009 -99.0000 15694.0000 2M17551504-3230128  
 -1.785596  -3.475344  9.1997  1.5346 -8.2523  0.0567  0.1617  0.0609 -0.4089  241.7302    1.5024  1.0000 -99.0000  0.4291  0.0494 -99.0000 15696.0000 2M17551514-3214527  
 -0.314905  -2.622051  9.5323  1.9523 -8.7046  0.0888 -2.7139  0.0954 -0.3998  197.4961    0.2524  1.0000 -99.0000  0.2903  0.0642 -99.0000 15697.0000 2M17551517-3032581  
 -2.446114  -3.858672  8.4856  1.2822 -5.0689  0.0277  0.1716  0.0308 -0.3717   23.1607    0.3540  1.0000 -99.0000 -0.4846  0.3385 -99.0000 15699.0000 2M17551544-3300378  
 -2.920533  -4.135100  8.5782  1.3460 -9.3702  0.0303 -2.6009  0.0393 -0.3095   49.6662    0.5640  1.0000 -99.0000 -0.0796  0.2051 -99.0000 15701.0000 2M17551606-3333308  
-19.662632 -13.293861  5.2927  0.5390 -7.3788  0.0191 -2.3959  0.0186 -0.2203 -125.0906    0.3763  1.0000 -99.0000 -0.2832  0.3145 -99.0000 15702.0000 2M17551614-5227181  
  9.800583   3.271080  4.0786  0.4840 -1.9224  0.0367 -2.6116  0.0377 -0.3770   40.1383    0.3244  1.0000 -99.0000  0.2106  0.0956 -99.0000 15703.0000 2M17551627-1850476  
 10.118699   3.455085  5.1767  0.4044 -1.6976  0.0941 -4.6572  0.0891 -0.4306  -31.7562    0.3975  1.0000 -99.0000 -0.2061  0.2614 -99.0000 15704.0000 2M17551633-1828463  
 -1.986737  -3.596802  7.3074  1.3880 -8.1395  0.0473  5.0879  0.0378 -0.5526 -127.8493    0.0913  1.0000 -99.0000 -0.3912  0.2133 -99.0000 15706.0000 2M17551637-3228573  
 -3.474276  -4.455874  7.6883  1.0792 -8.5422  0.0334  1.9733  0.0323 -0.4302  -37.9073    0.0334  1.0000 -99.0000 -0.5974  0.3247 -99.0000 15707.0000 2M17551648-3411498  
  5.169826   0.571193  5.5451  1.2509 -6.3617  0.9148 -1.9939  1.0244 -0.4996   69.5687    0.2079  1.0000 -99.0000 -0.3320  0.2375 -99.0000 15708.0000 2M17551687-2412154  
  7.550711   1.959465  6.2651  1.3176 -9.4591  0.0611  0.8930  0.0651 -0.3600   16.4843    0.3279  1.0000 -99.0000 -0.3007  0.2803 -99.0000 15709.0000 2M17551711-2126555  
 10.293397   3.552176  5.0511  0.6500 -2.7958  0.0400  0.9783  0.0459 -0.2679  136.8932    0.1359  1.0000 -99.0000 -0.3395  0.3041 -99.0000 15710.0000 2M17551722-1816479  
 -2.844025  -4.095927  7.1615  1.5347 -3.2752  0.0317 -1.2666  0.0339 -0.4408 -156.3431    0.2674  1.0000 -99.0000  0.2965  0.0399 -99.0000 15711.0000 2M17551730-3328224  
 -1.955701  -3.586198  7.5066  1.0512 -7.2236  0.0376 -0.1048  0.0361 -0.5105 -129.3441    0.2811  1.0000 -99.0000 -0.5795  0.3574 -99.0000 15712.0000 2M17551818-3227016  
 -1.829390  -3.514427  9.0913  1.7202 -6.3746  0.0523  1.9327  0.0582 -0.4095   -5.5654    0.1327  1.0000 -99.0000  0.2968 -0.0042 -99.0000 15713.0000 2M17551851-3218194  
 -2.769601  -4.060952  7.1954  1.1057 -5.1898  0.0445  1.3979  0.0476 -0.4220 -159.6126    0.0294  1.0000 -99.0000  0.4363  0.0398 -99.0000 15714.0000 2M17551928-3323281  
 -0.432171  -2.709263 12.3481  2.1482 -6.7999  0.0610 -0.5038  0.0657 -0.5138  -81.8861    0.5447  1.0000 -99.0000 -0.1960  0.0334 -99.0000 15715.0000 2M17551976-3041405  
 -1.846150  -3.529762  5.8300  0.4620 -0.3540  0.0546  1.0243  0.0659 -0.3862 -130.1865    0.2591  1.0000 -99.0000 -0.0062  0.0455 -99.0000 15716.0000 2M17551989-3219392  
  7.858085   2.123874  7.6771  1.1897 -6.3187  0.0579  0.1435  0.0656 -0.2948   69.2819    0.5252  1.0000 -99.0000  0.1145  0.1114 -99.0000 15717.0000 2M17552036-2106021  
  6.751836   1.477293  7.5656  1.2424 -2.1943  0.1973 -1.0773  0.1680 -0.5166   74.1089    0.4144  1.0000 -99.0000  0.2093  0.0681 -99.0000 15719.0000 2M17552079-2222532  
 -3.987712  -4.768217  8.4224  1.6677 -8.7980  0.0302 -1.1797  0.0348 -0.2548   78.1595    0.2113  1.0000 -99.0000  0.3503  0.0282 -99.0000 15720.0000 2M17552081-3447475  
 10.608486   3.715828  5.5582  0.6798 -2.2301  0.0418 -1.1562  0.0377 -0.4585  -48.2565    0.0892  1.0000 -99.0000 -0.0299  0.1640 -99.0000 15721.0000 2M17552128-1755331  
  6.816221   1.509590  8.2623  2.3284 -7.1673  0.1604 -0.0554  0.1546 -0.4898  137.1198    0.2174  1.0000 -99.0000 -0.1107  0.0435 -99.0000 15723.0000 2M17552197-2218345  
 -2.022713  -3.642594  7.3586  1.0914 -9.0971  0.0716  2.9396  0.0624 -0.4920  -58.3036    0.3521  1.0000 -99.0000 -0.5788  0.3729 -99.0000 15724.0000 2M17552252-3232118  
  4.141198  -0.055327  3.7069  0.9285 -2.2591  0.0697 -0.5100  0.0586 -0.5594  -53.6683    0.3244  1.0000 -99.0000  0.2330  0.0018 -99.0000 15725.0000 2M17552272-2524305  
 24.150821  11.251707  4.0413  0.2715  0.3118  0.0321  0.9492  0.0329 -0.2778   14.5900    0.2233  1.0000 -99.0000  0.1099  0.0198 -99.0000 15726.0000 2M17552284-0232169  
 10.463751   3.623147  5.1599  0.4292 -1.2685  0.0526  1.2485  0.0561 -0.3675   95.5652    0.1806  1.0000 -99.0000  0.2981  0.0245 -99.0000 15727.0000 2M17552325-1805502  
  9.969998   3.335345  5.6388  0.5261 -7.1061  0.1108  1.8878  0.1118 -0.4345   12.2459    0.3715  1.0000 -99.0000  0.3360  0.0507 -99.0000 15728.0000 2M17552370-1840048  
  1.089799  -1.840956  7.2081  1.6847 -10.9492  0.0675  0.7751  0.0691 -0.4292   -2.5482    0.4188  1.0000 -99.0000  0.4654  0.0184 -99.0000 15729.0000 2M17552388-2856365  
  7.430172   1.857345  7.2524  1.4918 -8.5342  0.0748  0.3273  0.0755 -0.3688   35.6970    0.2788  1.0000 -99.0000 -0.0465  0.2238 -99.0000 15730.0000 2M17552422-2136154  
 -2.960659  -4.191041  8.7657  1.5159 -8.0586  0.0260  1.7496  0.0298 -0.3571   59.5508    0.0238  1.0000 -99.0000 -0.5208  0.3319 -99.0000 15731.0000 2M17552425-3337164  
 25.205717  11.797615  6.4887  1.5831 -5.8889  0.0145 -4.2625  0.0133 -0.2172    6.6001    0.4474  1.0000 -99.0000 -0.4328  0.2776 -99.0000 15732.0000 2M17552461-0122088  
 -1.712770  -3.471907  6.7209  1.3016 -0.8276  0.0443 -3.5763  0.0523 -0.3791  -91.7913    0.1579  1.0000 -99.0000  0.3032  0.0206 -99.0000 15733.0000 2M17552464-3211001  
  1.954685  -1.340599  6.4060  1.3763 -6.0279  0.1156 -2.6886  0.1066 -0.5606  163.7069    0.4056  1.0000 -99.0000  0.4032 -0.0115 -99.0000 15734.0000 2M17552477-2756404  
 -2.074720  -3.681842  7.3044  1.5142 -6.1217  0.0970 -1.3040  0.0861 -0.5185  -69.9280    0.0304  1.0000 -99.0000  0.4450  0.0172 -99.0000 15735.0000 2M17552478-3236043  
 -1.897239  -3.582184  9.3372  1.6914 -8.4823  0.0474 -0.0847  0.0451 -0.5304  110.8366    0.4358  1.0000 -99.0000 -0.1358  0.2478 -99.0000 15736.0000 2M17552551-3223527  
 -0.180358  -2.587299  7.9896  2.3189 -6.1611  0.0896 -0.6487  0.0988 -0.3195   36.6008    1.2318  1.0000 -99.0000 -0.2160  0.2837 -99.0000 15737.0000 2M17552563-3024570  
  1.885988  -1.384446  6.9721  1.1006 -13.9448  0.0670  4.6208  0.0561 -0.5885   69.4756    0.1417  1.0000 -99.0000 -0.5870  0.3496 -99.0000 15738.0000 2M17552566-2801335  
 -2.144048  -3.727033  5.3905  0.6200 -7.0143  0.0587 -2.1419  0.0494 -0.5651  -68.2624    0.3333  1.0000 -99.0000  0.4639  0.0350 -99.0000 15739.0000 2M17552605-3241013  
  1.690382  -1.503821  7.8337  1.6701 -5.1644  0.1150  2.1811  0.0936 -0.5600  -33.8352    0.1164  1.0000 -99.0000 -0.1432  0.1099 -99.0000 15742.0000 2M17552691-2815181  
  5.059202   0.462338  6.9643  1.5905 -8.9290  1.3762 -3.1956  1.6436 -0.3275  145.0974    0.2598  1.0000 -99.0000 -0.2443  0.2308 -99.0000 15743.0000 2M17552693-2421169  
  4.779311   0.296805  3.4365  0.7305  1.2028  1.1648 -4.6254  0.8011 -0.7060  -64.6683    0.2899  1.0000 -99.0000  0.1725  0.0170 -99.0000 15745.0000 2M17552741-2440475  
 10.112811   3.400955 10.4343  1.8805 -7.5245  0.1286  0.3577  0.1461 -0.4384  -12.5805    0.2166  1.0000 -99.0000  0.0425  0.1373 -99.0000 15746.0000 2M17552744-1830424  
 -1.841659  -3.558110 11.2398  1.4831 -8.3491  0.0855  3.2972  0.0701 -0.5571  151.0806    0.3210  1.0000 -99.0000  0.0779  0.1687 -99.0000 15748.0000 2M17552750-3220164  
 -2.730947  -4.072130  3.8051  0.3479 -2.7378  0.0409 -0.9061  0.0420 -0.3572  -32.0785    0.1956  1.0000 -99.0000  0.1571  0.0167 -99.0000 15749.0000 2M17552761-3321480  
 -0.378241  -2.711029  8.0245  2.1415 -11.0436  0.0484 -1.9064  0.0606 -0.3473 -138.2763    0.4975  1.0000 -99.0000  0.0032  0.1179 -99.0000 15750.0000 2M17552775-3038561  
  5.980294   0.995321  6.2247  1.4097 -4.4956  0.1296 -1.3554  0.1349 -0.4893  -26.7701    0.0278  1.0000 -99.0000  0.1500  0.0347 -99.0000 15751.0000 2M17552797-2317261  
  8.319969   2.352504  8.1644  1.8343 -8.6091  0.0615  1.0138  0.0552 -0.5464  113.3623    0.4471  1.0000 -99.0000 -0.2913  0.2616 -99.0000 15754.0000 2M17552926-2035121  
 24.705714  11.511381  5.0048  0.5406 -6.1527  0.0211  1.0976  0.0172 -0.1671  -64.2573    0.4499  1.0000 -99.0000 -0.4020  0.3106 -99.0000 15755.0000 2M17552974-0156094  
 10.488857   3.607756  3.6211  0.3445 -1.7638  0.0331  0.2318  0.0865  0.1056   96.2949    0.7780  1.0000 -99.0000  0.1502  0.0838 -99.0000 15756.0000 2M17552978-1805000  
  0.795547  -2.037914  5.1735  0.8028 -5.9350  0.0648 -5.1303  0.0651 -0.4657 -202.0822    0.2205  1.0000 -99.0000 -0.3196  0.0862 -99.0000 15757.0000 2M17552996-2917482  
 -2.529803  -3.965949  5.6127  0.5805 -3.4029  0.0544  0.3726  0.0513 -0.4048  -49.1376    0.2404  1.0000 -99.0000  0.3883  0.0569 -99.0000 15758.0000 2M17553005-3308114  
 10.144858   3.407163 10.1674  1.7500 -8.3093  0.1201  0.0816  0.1310 -0.3594   55.4782    0.2165  1.0000 -99.0000 -0.1592  0.0849 -99.0000 15759.0000 2M17553014-1828515  
 -2.042835  -3.685154  8.1302  1.9543 -7.4657  0.0518  2.4052  0.0459 -0.4947   31.7199    0.4166  1.0000 -99.0000  0.3230  0.0254 -99.0000 15760.0000 2M17553014-3234311  
  9.831871   3.225292  6.1931  0.9870 -7.2331  0.0754  0.0024  0.0978 -0.3363   73.9597    0.1613  1.0000 -99.0000  0.0477  0.1033 -99.0000 15761.0000 2M17553029-1850331  
 -2.298480  -3.835971  6.8155  1.3565 -4.0071  0.0323 -2.1975  0.0288 -0.4825   -5.0064    0.0279  1.0000 -99.0000  0.2747  0.0466 -99.0000 15762.0000 2M17553092-3252179  
  7.887411   2.092691  4.2534  0.7291 -4.7275  0.0336 -1.6374  0.0359 -0.3179  -61.7679    0.3716  1.0000 -99.0000  0.3296  0.0106 -99.0000 15763.0000 2M17553109-2105274  
 -2.601645  -4.011666  4.5549  0.8502 -7.4123  0.0678 -3.3677  0.0658 -0.4051   49.7883    0.0299  1.0000 -99.0000  0.2694 -0.0614 -99.0000 15764.0000 2M17553112-3313171  
 10.279750   3.480188  4.9092  0.6204 -4.3163  0.0844  0.1632  0.0820 -0.4834   18.5210    0.5154  1.0000 -99.0000  0.2828  0.0227 -99.0000 15765.0000 2M17553124-1819403  
 -2.880969  -4.173247  9.0068  0.9333 -7.5223  0.0570 -0.6055  0.0622 -0.4337   28.3403    0.1547  1.0000 -99.0000 -0.5684  0.3548 -99.0000 15766.0000 2M17553126-3332366  
 26.161730  12.262936  6.1583  0.6483 -5.1114  0.0257  0.6063  0.0222 -0.2815    2.8077    1.0421  1.0000 -99.0000 -0.5456  0.3332 -99.0000 15767.0000 2M17553134-0019303  
  0.750602  -2.070780  7.9159  1.3640 -10.3767  0.0344  4.2760  0.0359 -0.4980  221.0622    0.4557  1.0000 -99.0000 -0.5427  0.3635 -99.0000 15768.0000 2M17553156-2921074  
 25.934430  12.136154  4.2196  0.7214 -7.6614  0.0162  1.7586  0.0171 -0.1398  -54.8106    0.2988  1.0000 -99.0000 -0.3160  0.3092 -99.0000 15772.0000 2M17553326-0034508  
 -1.469865  -3.367899  5.7953  0.9306 -8.1364  0.0330 -0.6957  0.0350 -0.2783   22.3345    0.0274  1.0000 -99.0000  0.4363  0.0077 -99.0000 15774.0000 2M17553359-3155171  
 -1.907837  -3.625533  9.0124  1.2886 -9.9977  0.0776  0.7855  0.0727 -0.5063   59.9227    0.3507  1.0000 -99.0000  0.1114  0.1287 -99.0000 15775.0000 2M17553467-3225438  
 -3.704657  -4.662069  8.2102  1.8494 -9.6597  0.0436  0.7998  0.0477 -0.3719  -60.0101    0.0241  1.0000 -99.0000 -0.4611  0.3282 -99.0000 15777.0000 2M17553506-3429568  
  8.221968   2.269127  7.3167  1.5856 -4.8164  0.0344  3.4800  0.0322 -0.4592  143.5443    0.5556  1.0000 -99.0000 -0.4047  0.3424 -99.0000 15778.0000 2M17553512-2042477  
  5.301212   0.563895  3.5636  0.5632 -2.5648  0.3094  0.4776  0.2952 -0.4443   37.8800    0.3071  1.0000 -99.0000  0.0905  0.0560 -99.0000 15780.0000 2M17553595-2405402  
 10.055093   3.326089  8.4193  1.5489 -5.9838  0.1082 -0.2091  0.1132 -0.4091  128.2594    0.2979  1.0000 -99.0000  0.3413  0.0519 -99.0000 15781.0000 2M17553652-1835570  
 -2.415252  -3.926966  8.2143  1.5020 -7.9186  0.0309  2.0806  0.0330 -0.3479   29.9810    0.1370  1.0000 -99.0000 -0.0604  0.1747 -99.0000 15782.0000 2M17553677-3301050  
-19.621044 -13.332117  4.0664  0.4363 -5.7730  0.0140 -0.8886  0.0146 -0.2076  -18.8956    0.3291  1.0000 -99.0000  0.0862  0.1536 -99.0000 15783.0000 2M17553685-5226123  
  1.326421  -1.760830  4.1586  0.5210  0.0833  0.0327 -1.2139  0.0343 -0.4666   86.7167    0.3352  1.0000 -99.0000 -0.1282  0.2559 -99.0000 15784.0000 2M17553753-2841556  
 25.605728  11.944362  8.1545  1.0943 -6.3532  0.0263  0.9294  0.0224 -0.2500 -115.9020    0.1980  1.0000 -99.0000 -0.5292  0.3733 -99.0000 15785.0000 2M17553772-0057167  
  0.542915  -2.218513  8.9427  1.6926 -12.8984  0.0770 -1.3059  0.0734 -0.5247  182.5854    0.1255  1.0000 -99.0000  0.3312  0.0297 -99.0000 15786.0000 2M17553798-2936207  
 -3.463769  -4.536061  3.6202  0.4566 -0.4922  0.0212  1.5227  0.0202 -0.4405  -79.7129    0.0252  1.0000 -99.0000 -0.1494  0.2762 -99.0000 15787.0000 2M17553816-3413414  
  0.601945  -2.186179  9.0265  1.2026 -10.8738  0.0655  2.5023  0.0576 -0.5546   42.8452    0.1799  1.0000 -99.0000 -0.0975  0.1784 -99.0000 15788.0000 2M17553845-2932186  
 -0.259803  -2.686781  6.4194  1.2732 -3.3790  0.2210 -1.0130  0.2109 -0.4381 -136.6096    0.2040  1.0000 -99.0000  0.1678  0.0305 -99.0000 15789.0000 2M17553847-3032040  
 -2.393852  -3.924759  4.8634  0.6180 -6.0669  0.0524  1.0732  0.0483 -0.4686 -159.9061    0.2822  1.0000 -99.0000  0.3027  0.0631 -99.0000 15790.0000 2M17553928-3259544  
  9.853507   3.196618  8.4243  1.2431 -10.3369  0.0430 -1.0153  0.0658 -0.2160   20.7487    0.1462  1.0000 -99.0000 -0.3533  0.3281 -99.0000 15791.0000 2M17553932-1850176  
-20.481441 -13.771205  7.6361  0.8549 -4.3484  0.0215 -0.5185  0.0243 -0.0473  -62.5103    0.2507  1.0000 -99.0000 -0.1758  0.2516 -99.0000 15792.0000 2M17553934-5322530  
 -2.898248  -4.216425  3.6847  0.4579 -2.4645  0.0194 -2.1927  0.0213 -0.4124  -24.5540    0.1270  1.0000 -99.0000 -0.0099  0.1545 -99.0000 15793.0000 2M17553955-3334480  
 -2.431384  -3.948129  4.3480  0.7612 -3.8870  0.0352  2.0820  0.0383 -0.3320  -29.3252    0.0920  1.0000 -99.0000  0.1973 -0.0032 -99.0000 15794.0000 2M17553971-3302332  
  7.210158   1.659438  7.9956  1.7741 -4.3214  0.1212 -0.9703  0.1038 -0.4743   57.7142    0.3099  1.0000 -99.0000 -0.0244  0.0981 -99.0000 15795.0000 2M17553980-2153381  
  0.148208  -2.462443  9.8244  3.1195 -7.5322  0.0579  0.7088  0.0560 -0.4745   50.0536    0.2991  1.0000 -99.0000  0.1597  0.0211 -99.0000 15796.0000 2M17554148-3004095  
 -0.057395  -2.582722  8.5826  1.4042 -5.2455  0.0580 -2.5838  0.0484 -0.4345 -304.6480    0.1749  1.0000 -99.0000 -0.5985  0.3894 -99.0000 15797.0000 2M17554170-3018264  
 10.137329   3.349345  4.5184  0.7331 -1.5386  0.0456 -1.3213  0.0511 -0.2446   51.9929    0.2994  1.0000 -99.0000  0.3119  0.0339 -99.0000 15798.0000 2M17554185-1830593  
  6.976100   1.513647  4.6996  0.6549 -6.3391  0.1054 -0.4252  0.0999 -0.4907   33.6230    0.1007  1.0000 -99.0000  0.2951  0.0575 -99.0000 15799.0000 2M17554193-2210100  
 10.219418   3.393242  4.0632  0.3190 -0.8748  0.1255  0.2581  0.1244 -0.5199   90.5629    0.2435  1.0000 -99.0000 -0.5586  0.3199 -99.0000 15800.0000 2M17554263-1825248  
  5.027812   0.374594  7.2810  1.5396 -9.0162  1.6687 -1.6576  1.5302 -0.7153   47.0202    0.6011  1.0000 -99.0000 -0.3490  0.2943 -99.0000 15801.0000 2M17554273-2425337  
 -2.910417  -4.237380  9.0270  0.9817 -7.3873  0.0537 -0.9371  0.0596 -0.3958  -57.5702    0.3312  1.0000 -99.0000  0.1355  0.1050 -99.0000 15802.0000 2M17554303-3336036  
  4.181496  -0.121841  3.9961  0.7371 -1.9934  0.1748 -0.3360  0.1688 -0.4300   24.4048    0.3277  1.0000 -99.0000  0.1693  0.0359 -99.0000 15803.0000 2M17554338-2524259  
  3.791632  -0.351491  3.6779  0.7709 -2.0313  0.3554  0.2585  0.4376 -0.4821   24.7812    0.1402  1.0000 -99.0000  0.1773  0.0473 -99.0000 15805.0000 2M17554390-2551348  
  0.624153  -2.197801  4.5314  0.7178 -4.3393  0.0465 -1.0056  0.0450 -0.5000   -1.4046    0.2545  1.0000 -99.0000  0.3548  0.0751 -99.0000 15806.0000 2M17554430-2931306  
  8.259972   2.247545  9.8565  3.4620 -7.8837  0.0690 -1.1809  0.0663 -0.4449   35.2149    0.5162  1.0000 -99.0000  0.0236  0.0554 -99.0000 15809.0000 2M17554480-2041286  
 -1.704748  -3.550487  5.9093  0.8864 -3.9133  0.0251  1.9991  0.0289 -0.3910 -128.9470    0.5798  1.0000 -99.0000 -0.2992  0.3465 -99.0000 15810.0000 2M17554506-3212570  
 -1.780747  -3.596657  8.6449  1.3231 -9.8896  0.0922  0.7204  0.0809 -0.5309  -95.4335    0.0291  1.0000 -99.0000  0.4559  0.0093 -99.0000 15811.0000 2M17554562-3218166  
  5.356401   0.551722  4.1026  0.9042 -1.9864  0.3288 -0.6180  0.2298 -0.5912  -31.3352    0.1722  1.0000 -99.0000  0.1245  0.0459 -99.0000 15812.0000 2M17554602-2403106  
  0.297464  -2.396162  5.1076  0.3938 -1.7601  0.0511 -0.1933  0.0486 -0.4366  -43.7093    0.2336  1.0000 -99.0000 -0.0315  0.0420 -99.0000 15814.0000 2M17554636-2954254  
  0.893909  -2.050100 10.1130  2.1576 -5.4311  0.0333  1.5024  0.0384 -0.3624 -223.9124    0.4126  1.0000 -99.0000 -0.2584  0.2413 -99.0000 15815.0000 2M17554646-2913044  
 10.588408   3.588624  8.2827  2.2501 -7.8231  0.0283 -0.1714  0.0284 -0.3530  -92.2559    0.1159  1.0000 -99.0000  0.0945  0.0751 -99.0000 15816.0000 2M17554653-1800249  
 -2.031399  -3.746353  6.3101  0.8299 -1.4452  0.0818 -1.4954  0.0781 -0.4326 -157.2195    0.4288  1.0000 -99.0000  0.3905  0.0561 -99.0000 15817.0000 2M17554686-3235459  
  9.953098   3.218640  4.4326  0.6387 -1.2650  0.0732 -0.6345  0.0819 -0.4111    8.7042    0.2967  1.0000 -99.0000  0.3184  0.0400 -99.0000 15818.0000 2M17554714-1844281  
 25.279738  11.728332  7.5596  1.0050 -8.2065  0.0252  1.6577  0.0230 -0.2156   46.0245    0.4355  1.0000 -99.0000 -0.3756  0.3285 -99.0000 15819.0000 2M17554747-0120161  
  5.576603   0.669931  7.2301  1.0994 -5.8761  1.5021  1.6076  1.1420 -0.6848 -190.1112    0.2984  1.0000 -99.0000  0.4414  0.0270 -99.0000 15820.0000 2M17554832-2348115  
  0.678310  -2.187983  7.9516  1.5486 -4.3144  0.0444 -5.4733  0.0342 -0.5742  165.4080    0.0985  1.0000 -99.0000 -0.3299  0.3096 -99.0000 15821.0000 2M17554946-2928244  
-19.610181 -13.362884  4.8252  0.4352 -6.1866  0.0130 -1.5969  0.0148 -0.2384 -210.6859    0.2365  1.0000 -99.0000 -0.4515  0.3380 -99.0000 15822.0000 2M17554952-5226295  
 -2.294537  -3.910240  7.5313  1.0399 -7.0435  0.0341 -0.1272  0.0369 -0.3983   40.4404    0.0245  1.0000 -99.0000  0.2753  0.0578 -99.0000 15823.0000 2M17554986-3254194  
 -0.376961  -2.803669  7.5670  1.5038  1.2827  0.0394 -4.0712  0.0476 -0.3053  -30.9313    0.2669  1.0000 -99.0000 -0.4042  0.3195 -99.0000 15824.0000 2M17555028-3041396  
  8.082707   2.117809  5.4739  0.6525 -1.1747  0.0319  2.7499  0.0314 -0.3647   -3.8250    0.1600  1.0000 -99.0000 -0.1623  0.1226 -99.0000 15826.0000 2M17555074-2054346  
