l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
  2.725049  -4.535650  6.0076  0.7829 -4.9488  0.0238 -3.9369  0.0261 -0.3162  -41.0782    0.2576  1.0000 -99.0000 -0.4335  0.3358 -99.0000 14230.0000 2M18094715-2850392  
  3.460411  -4.136653  7.0052  1.3995 -6.1676  0.0349  1.9334  0.0328 -0.3949  151.0729    1.3296  1.0000 -99.0000  0.4590  0.0463 -99.0000 14231.0000 2M18094741-2800341  
  4.103189  -3.787710  5.0885  0.6400  0.3059  0.0248 -0.2315  0.0244 -0.3380   -3.9298    0.0245  1.0000 -99.0000  0.1624  0.0166 -99.0000 14232.0000 2M18094778-2716460  
 -4.277249  -8.275380  5.3724  0.5636 -1.2539  0.0278 -2.2260  0.0237 -0.4207  -89.7113    0.1884  1.0000 -99.0000 -0.3290  0.3436 -99.0000 14233.0000 2M18094813-3644345  
  1.811271  -5.037236  8.1220  0.9670 -5.7483  0.0323 -2.5605  0.0365 -0.2152 -125.8589    0.4007  1.0000 -99.0000 -0.1354  0.1927 -99.0000 14234.0000 2M18094864-2953018  
 24.381619   7.282432  4.4126  0.6886 -5.0221  0.0651 -0.9571  0.0634 -0.1528  116.2330    0.3733  1.0000 -99.0000  0.2671 -0.0192 -99.0000 14236.0000 2M18094983-0412444  
 -4.232456  -8.259579  4.5685  0.7475 -4.0074  0.0271  0.0036  0.0244 -0.4103  -97.5646    2.6126  1.0000 -99.0000 -0.2557  0.2775 -99.0000 14237.0000 2M18095014-3641468  
  4.067889  -3.819184  8.5427  1.4221 -7.3965  0.0306  0.1437  0.0301 -0.3247  108.6590    0.0243  1.0000 -99.0000 -0.6281  0.3274 -99.0000 14238.0000 2M18095069-2719316  
 -4.554049  -8.429930  5.4005  0.9334 -3.5337  0.0236 -0.3110  0.0227 -0.3241  108.2653    0.3880  1.0000 -99.0000 -0.2734  0.2936 -99.0000 14239.0000 2M18095085-3703259  
  5.229833  -3.185281  7.1553  1.2650 -9.8103  0.0339 -2.1911  0.0336 -0.3182  -30.7805    0.0238  1.0000 -99.0000 -0.2625  0.3233 -99.0000 14240.0000 2M18095105-2600134  
 -4.506532  -8.406331  3.7344  0.2950 -3.2520  0.0194  4.1267  0.0178 -0.3886    9.1849    0.3015  1.0000 -99.0000 -0.2372  0.2686 -99.0000 14241.0000 2M18095118-3700168  
 -4.902504  -8.616254  5.5941  1.0297 -6.9241  0.0212  0.4460  0.0212 -0.2549 -141.1645    0.2845  1.0000 -99.0000 -0.4210  0.3720 -99.0000 14243.0000 2M18095225-3726564  
 19.729039   4.776501  3.7734  0.4405 -2.4494  0.0395 -0.5268  0.0413 -0.2206  -24.6265    0.1710  1.0000 -99.0000  0.2343  0.0336 -99.0000 14244.0000 2M18095259-0928259  
  3.874565  -3.936862  5.2816  0.7204 -4.8803  0.0269 -3.6572  0.0355 -0.2415  -48.0189    0.0256  1.0000 -99.0000  0.3959  0.0163 -99.0000 14245.0000 2M18095359-2733039  
 -4.514327  -8.420221  5.4758  0.7395  0.0963  0.4515 -0.0959  0.1898 -0.9154  -32.1443    2.9576  1.0000 -99.0000 -0.5724  0.3313 -99.0000 14246.0000 2M18095375-3701040  
  5.832536  -2.868752  3.4464  0.3955 -0.8623  0.0280  1.3113  0.0291 -0.3196   24.9083    0.0235  1.0000 -99.0000 -0.0184  0.0264 -99.0000 14247.0000 2M18095427-2519259  
  6.064813  -2.742909  7.2930  1.3557 -4.5473  0.0351  0.1609  0.0359 -0.3052   25.9043    0.5749  1.0000 -99.0000 -0.6170  0.3818 -99.0000 14248.0000 2M18095464-2503356  
 21.207359   5.565387  5.6124  0.8914 -5.7559  0.0297 -3.4780  0.0296 -0.2308  -28.5325    0.3821  1.0000 -99.0000 -0.5649  0.3352 -99.0000 14249.0000 2M18095468-0748128  
  2.253756  -4.822794  6.3780  0.8665 -7.6204  0.0259  0.8903  0.0260 -0.3698   91.3263    0.3094  1.0000 -99.0000 -0.7629  0.3642 -99.0000 14250.0000 2M18095475-2923387  
  5.608934  -2.996913  7.4864  1.3264 -4.9838  0.0389 -1.2549  0.0482 -0.2765   40.3007    0.0251  1.0000 -99.0000 -0.3662  0.3162 -99.0000 14251.0000 2M18095556-2534524  
  4.982225  -3.345108  4.7617  0.5586 -6.6423  0.0299 -1.5169  0.0279 -0.4529   79.5236    0.0237  1.0000 -99.0000  0.1918 -0.0288 -99.0000 14252.0000 2M18095673-2617504  
  4.106057  -3.826148  8.7253  1.7096 -7.4122  0.0381  0.7444  0.0400 -0.2911   -1.1227    0.0286  1.0000 -99.0000  0.3916 -0.0150 -99.0000 14255.0000 2M18095728-2717433  
 19.976675   4.887804  4.1397  0.5815 -0.8896  0.0341  0.7718  0.0341 -0.2694   38.2975    0.3186  1.0000 -99.0000  0.0083  0.0624 -99.0000 14256.0000 2M18095748-0912140  
 20.741641   5.299747  6.5566  1.0366 -8.4104  0.0351  1.9669  0.0349 -0.2642   40.2629    0.5097  1.0000 -99.0000 -0.3200  0.1393 -99.0000 14257.0000 2M18095781-0820157  
  5.545302  -3.045303  7.1590  1.0380 -6.7639  0.0560 -1.3592  0.0588 -0.3288   18.2799    0.0266  1.0000 -99.0000 -0.3245  0.1973 -99.0000 14260.0000 2M18095872-2539368  
  6.143264  -2.720604  8.1149  1.6050 -8.5077  0.0426  3.3334  0.0381 -0.3496  175.3752    0.5340  1.0000 -99.0000 -0.0614  0.0617 -99.0000 14261.0000 2M18095947-2458498  
 -4.874551  -8.630690  5.5010  0.8608 -4.0474  0.0278 -1.1317  0.0267 -0.3847  -58.6470    0.4856  1.0000 -99.0000  0.3872  0.0106 -99.0000 14262.0000 2M18095999-3725524  
 33.661640  11.963555  6.8048  0.7944 -8.7956  0.0381 -3.1131  0.0303 -0.0400   71.2596    0.4467  1.0000 -99.0000 -0.5367  0.2606 -99.0000 14263.0000 2M18100019+0603443  
 -5.004472  -8.699356  6.1094  0.6683 -4.5085  0.0253 -4.8401  0.0279 -0.2892    3.2161    0.5613  1.0000 -99.0000 -0.0531  0.2107 -99.0000 14264.0000 2M18100033-3734366  
-10.034632 -11.251261  3.9474  0.4224 -6.5761  0.0206 -2.6066  0.0194 -0.3580  -95.8071    0.1203  1.0000 -99.0000  0.1361  0.1415 -99.0000 14266.0000 2M18100056-4308568  
  5.954400  -2.829068  4.8952  0.6234 -5.6428  0.0251  0.6047  0.0247 -0.3501  -71.2164    0.1920  1.0000 -99.0000  0.3144  0.0192 -99.0000 14267.0000 2M18100059-2511529  
  2.222657  -4.864541  5.9867  0.7454 -4.5765  0.0256  3.9659  0.0253 -0.3688  116.2079    0.2204  1.0000 -99.0000 -0.2007  0.2049 -99.0000 14268.0000 2M18100078-2926286  
  4.134389  -3.826480  6.8199  0.8453 -8.8962  0.0353 -1.9903  0.0390 -0.3452   26.6108    0.0329  1.0000 -99.0000 -0.6465  0.3571 -99.0000 14269.0000 2M18100102-2716145  
 -9.991468 -11.231806  6.7561  0.6726 -8.7683  0.0178  0.3528  0.0186 -0.3127  -84.2697    0.3262  1.0000 -99.0000 -0.6512  0.3599 -99.0000 14270.0000 2M18100113-4306092  
 34.792936  12.507230  6.6632  1.0175 -6.3427  0.0255  0.7028  0.0230 -0.1115   56.6412    0.0338  1.0000 -99.0000 -0.1924  0.0754 -99.0000 14271.0000 2M18100123+0717396  
-10.143078 -11.307261  4.6335  0.4539  0.3638  0.0165  0.1611  0.0158 -0.3451  -70.2397    0.1711  1.0000 -99.0000 -0.3677  0.2301 -99.0000 14272.0000 2M18100125-4316096  
 15.379770   2.350559  6.3766  1.1823 -8.0003  0.0929 -0.5391  0.1175 -0.2505   68.0285    0.0282  1.0000 -99.0000 -0.0422  0.0306 -99.0000 14274.0000 2M18100345-1426459  
  4.780544  -3.485069  6.6795  0.9888 -9.9524  0.0336  0.6758  0.0352 -0.3192   99.2015    0.0252  1.0000 -99.0000  0.3494 -0.0185 -99.0000 14275.0000 2M18100371-2632281  
 15.141094   2.215576  9.4816  1.8557 -5.8143  0.0788  2.4449  0.0864 -0.3036   55.0568    0.0234  1.0000 -99.0000  0.2777 -0.0001 -99.0000 14277.0000 2M18100429-1443124  
 -0.357279  -6.267040  5.3891  1.0401 -6.9712  0.0457  0.1092  0.0434 -0.4077  -44.7241    0.2012  1.0000 -99.0000  0.4777  0.0680 -99.0000 14278.0000 2M18100431-3222010  
 34.679990  12.431681  7.0344  0.8866 -2.7383  0.0267  0.7666  0.0208 -0.2164   48.5337    0.0297  1.0000 -99.0000 -0.5503  0.2579 -99.0000 14281.0000 2M18100579+0709428  
 -9.953682 -11.229213 11.5625  2.0131 -5.4998  0.0246 -0.2217  0.0228 -0.3492  109.3423    0.2747  1.0000 -99.0000 -0.5497  0.2673 -99.0000 14282.0000 2M18100586-4304059  
 34.310014  12.251546  5.9727  0.4672 -6.3103  0.0185 -1.5383  0.0130 -0.1792   42.3186    0.0985  1.0000 -99.0000 -0.4220  0.3249 -99.0000 14283.0000 2M18100607+0645292  
  1.305139  -5.381938  8.8780  1.2016 -7.6163  0.0268 -1.8365  0.0346 -0.2624   40.2418    0.3495  1.0000 -99.0000  0.4662  0.0285 -99.0000 14284.0000 2M18100608-3029283  
 14.706826   1.967515  6.8661  1.2691 -4.5131  0.0360 -1.2656  0.0486 -0.3507  -53.7041    0.1850  1.0000 -99.0000  0.2308  0.0133 -99.0000 14285.0000 2M18100630-1513117  
  3.321391  -4.292198  4.8060  0.5034 -0.8360  0.0236 -0.4415  0.0222 -0.3847   99.5946    0.4073  1.0000 -99.0000  0.0935  0.0295 -99.0000 14286.0000 2M18100649-2812205  
  3.853543  -4.002843  7.1146  1.1530 -0.2537  0.0295  2.0573  0.0364 -0.2709  -25.9782    0.0274  1.0000 -99.0000  0.0322  0.1114 -99.0000 14287.0000 2M18100654-2736043  
 20.678167   5.224154  4.7649  0.7930 -1.9309  0.0915  2.5196  0.0811 -0.3389  -18.7681    0.3058  1.0000 -99.0000 -0.1787  0.2285 -99.0000 14288.0000 2M18100662-0825456  
  5.842315  -2.917715  9.0250  1.5789 -11.0205  0.0589 -3.1035  0.0628 -0.3157   27.4540    0.0271  1.0000 -99.0000  0.3748  0.0110 -99.0000 14289.0000 2M18100691-2520197  
  4.268789  -3.784594  5.6219  0.9486 -0.3959  0.0288 -3.0101  0.0339 -0.2700 -135.1137    0.0247  1.0000 -99.0000  0.0552  0.1114 -99.0000 14290.0000 2M18100845-2707587  
 24.563451   7.289959  5.2777  0.9527 -2.8653  0.0467  0.2956  0.0427 -0.2691  116.8751    0.3026  1.0000 -99.0000 -0.1894  0.1168 -99.0000 14291.0000 2M18100863-0402586  
  4.840321  -3.474182  5.1093  0.7059 -2.6035  0.0303  2.1491  0.0293 -0.3956   67.4672    0.0254  1.0000 -99.0000  0.3531  0.0084 -99.0000 14292.0000 2M18100883-2629010  
 -4.622447  -8.534660 10.1573  1.3221 -6.1183  0.0183  1.5355  0.0174 -0.3625 -114.4487    0.1523  1.0000 -99.0000 -0.6913  0.3698 -99.0000 14295.0000 2M18100929-3709569  
 20.449638   5.087165  4.0955  0.7535  1.4874  0.0783 -1.3856  0.0728 -0.2670    1.2939    0.5433  1.0000 -99.0000 -0.0597  0.1738 -99.0000 14296.0000 2M18100953-0841409  
  0.751431  -5.696744  5.4383  1.0572 -2.1649  0.0270 -5.6976  0.0324 -0.2681  -72.3364    0.0312  1.0000 -99.0000 -0.3416  0.2169 -99.0000 14297.0000 2M18101021-3107327  
  4.742612  -3.536925  6.7272  1.2093 -8.4501  0.0340  2.1521  0.0332 -0.3512   56.4567    0.0227  1.0000 -99.0000 -0.3138  0.2775 -99.0000 14299.0000 2M18101103-2635574  
 19.836958   4.744818  5.1173  0.6960 -9.4043  0.0316  2.2147  0.0300 -0.2825   17.5731    0.4552  1.0000 -99.0000 -0.2438  0.2753 -99.0000 14300.0000 2M18101186-0923401  
 -4.428571  -8.445991  6.8090  0.6809 -5.9242  0.0307  0.2075  0.0265 -0.3801   62.3295    0.3446  1.0000 -99.0000 -0.6793  0.3352 -99.0000 14301.0000 2M18101251-3657173  
  2.322147  -4.862294  7.2962  0.9486 -7.0820  0.0275 -0.4480  0.0291 -0.3474  231.2896    0.1907  1.0000 -99.0000 -0.2720  0.2695 -99.0000 14302.0000 2M18101327-2921110  
  3.840651  -4.043592  3.5292  0.4327 -5.2140  0.0252  0.5753  0.0298 -0.3280   27.9613    0.0289  1.0000 -99.0000  0.2921 -0.0059 -99.0000 14303.0000 2M18101457-2737552  
-10.363041 -11.462653  4.6533  0.5505 -7.8593  0.0204 -1.7117  0.0223 -0.2508  -99.2147    0.4012  1.0000 -99.0000  0.0321  0.1430 -99.0000 14305.0000 2M18101506-4331544  
 33.187653  11.659509  6.3427  0.4876 -6.6034  0.0150  0.6417  0.0147 -0.1350   64.0079    0.1973  1.0000 -99.0000 -0.6458  0.3458 -99.0000 14306.0000 2M18101576+0530408  
 -9.909627 -11.242138  3.6693  0.1518 -1.6248  0.0149  5.2168  0.0147 -0.3232   50.6694    0.7957  1.0000 -99.0000 -0.3622  0.2898 -99.0000 14307.0000 2M18101605-4302081  
 14.831401   1.988943  3.9366  0.5258 -8.6610  0.0996  0.3090  0.1177 -0.3505  169.0620    0.2938  1.0000 -99.0000 -0.0114  0.2458 -99.0000 14308.0000 2M18101656-1506018  
 21.334946   5.519451  3.9381  0.7625 -5.0589  0.0469 -0.1523  0.0430 -0.2704  107.6179    0.3004  1.0000 -99.0000 -0.7481  0.2781 -99.0000 14312.0000 2M18101910-0742492  
  4.229681  -3.851703  7.6413  1.4250 -6.4377  0.0319  4.1940  0.0332 -0.3462   49.8841    0.0264  1.0000 -99.0000  0.3393 -0.0066 -99.0000 14313.0000 2M18101930-2711577  
 19.757033   4.666635  5.7035  0.9881 -2.5563  0.0310  3.7015  0.0377 -0.1645  -75.3871    0.0226  1.0000 -99.0000 -0.5310  0.2994 -99.0000 14314.0000 2M18101932-0930066  
 -4.844647  -8.687848  8.8554  1.0798 -6.9788  0.0287 -1.8288  0.0231 -0.4815   48.7691    0.1966  1.0000 -99.0000 -0.4205  0.3178 -99.0000 14315.0000 2M18101944-3725536  
 19.923952   4.755930  3.8090  0.2834 -1.0561  0.0259 -0.7236  0.0260 -0.2784   -0.5816    0.4378  1.0000 -99.0000 -0.0480  0.0593 -99.0000 14316.0000 2M18101955-0918468  
 -4.407664  -8.461814  6.4773  0.6689 -3.9003  0.0267 -0.9963  0.0237 -0.4203  -38.8678    0.2839  1.0000 -99.0000 -0.5433  0.3318 -99.0000 14317.0000 2M18101959-3656380  
 14.869728   1.995325  4.5131  0.7897 -8.2113  0.0481 -1.5203  0.0537 -0.3725   86.3559    0.2080  1.0000 -99.0000  0.0708  0.0435 -99.0000 14318.0000 2M18101975-1503499  
  2.674900  -4.701579  8.5643  1.3151 -6.9038  0.0515 -0.8852  0.0428 -0.4661  -60.4384    0.3609  1.0000 -99.0000  0.2756  0.0147 -99.0000 14320.0000 2M18102057-2858029  
-10.199193 -11.402115  5.1371  0.7019 -2.7344  0.0183  2.3083  0.0163 -0.3524   17.7040    0.7124  1.0000 -99.0000 -0.6540  0.3186 -99.0000 14321.0000 2M18102103-4321401  
 14.654973   1.867957  5.3522  0.9744 -3.7321  0.0475 -2.8760  0.0537 -0.2680  -66.9567    0.1745  1.0000 -99.0000 -0.5153  0.2699 -99.0000 14322.0000 2M18102179-1518480  
-10.187559 -11.400115  4.5734  0.4185 -2.4621  0.0198  3.7031  0.0189 -0.3413   -1.1288    0.3088  1.0000 -99.0000 -0.3158  0.2391 -99.0000 14323.0000 2M18102213-4321002  
 20.638354   5.129354  4.3023  0.6933 -7.3008  0.0750 -1.8050  0.0623 -0.3162   90.1841    0.2666  1.0000 -99.0000  0.1149  0.0309 -99.0000 14324.0000 2M18102226-0830335  
 20.004141   4.783313  4.3045  0.7104 -3.7137  0.0397 -2.6348  0.0344 -0.3615   33.5913    0.2462  1.0000 -99.0000  0.1004 -0.0061 -99.0000 14325.0000 2M18102297-0913470  
 24.587082   7.232812  4.0349  0.6334 -8.6527  0.0762 -0.3223  0.0676 -0.2405  -48.9082    0.3153  1.0000 -99.0000 -0.0250  0.1946 -99.0000 14326.0000 2M18102342-0403207  
  5.287304  -3.292425  7.0393  1.1888 -5.2279  0.0321 -2.8914  0.0314 -0.3736  -56.2281    0.0258  1.0000 -99.0000  0.4704  0.0203 -99.0000 14327.0000 2M18102349-2600177  
  4.870566  -3.524016  3.7981  0.4054 -3.3968  0.0233 -0.1977  0.0236 -0.2863  -62.3602    0.0274  1.0000 -99.0000  0.2764  0.0194 -99.0000 14328.0000 2M18102444-2628516  
 23.967244   6.897577  4.8064  0.8036 -6.2319  0.0599 -2.4063  0.0610 -0.2884  137.4920    0.2417  1.0000 -99.0000  0.2803  0.0828 -99.0000 14329.0000 2M18102498-0445227  
 20.010870   4.777458  4.6798  0.8941 -3.6185  0.0461 -1.6808  0.0422 -0.3274   97.5029    0.2986  1.0000 -99.0000  0.0738  0.1057 -99.0000 14330.0000 2M18102500-0913359  
  4.905847  -3.511316  6.8939  1.2068 -10.7575  0.0389  0.7044  0.0359 -0.4083   65.5576    0.2384  1.0000 -99.0000  0.2973  0.0382 -99.0000 14332.0000 2M18102598-2626384  
  7.384113  -2.154752  4.5172  0.7917  1.2915  0.0563 -2.4353  0.0553 -0.3115  -13.4401    0.0219  1.0000 -99.0000 -0.6529  0.3495 -99.0000 14333.0000 2M18102605-2337174  
-10.259764 -11.450086  4.2131  0.5135 -0.6445  0.0229 -0.5882  0.0226 -0.3376   -2.8370    0.2698  1.0000 -99.0000  0.0745  0.1340 -99.0000 14334.0000 2M18102637-4326086  
 19.846789   4.679866  4.0135  0.4764 -6.8156  0.0632 -0.3526  0.0582 -0.2686   35.0697    0.3060  1.0000 -99.0000  0.2236  0.0230 -99.0000 14336.0000 2M18102688-0925007  
  3.777152  -4.131682  5.1646  0.7837 -4.1212  0.0285  2.6258  0.0381 -0.2840   23.6316    0.0290  1.0000 -99.0000  0.3826 -0.0197 -99.0000 14337.0000 2M18102731-2743472  
 11.708886   0.215395  3.4870  0.4556 -0.9824  0.0457 -0.2914  0.0571 -0.2610  -28.4033    0.0226  1.0000 -99.0000  0.1036  0.0137 -99.0000 14338.0000 2M18102846-1841262  
 33.221213  11.608463  5.2712  0.3615 -8.0800  0.0131 -0.9733  0.0123 -0.1539   16.2757    0.2243  1.0000 -99.0000 -0.6628  0.3505 -99.0000 14340.0000 2M18103033+0531046  
 14.193290   1.574375  3.7435  0.6880 -0.6876  0.0531 -0.8184  0.0524 -0.3290   -5.6142    0.1537  1.0000 -99.0000  0.2355  0.0178 -99.0000 14341.0000 2M18103045-1551330  
  2.418632  -4.886381  7.0188  0.7315 -6.2079  0.0258 -2.1620  0.0292 -0.2926  -25.6844    0.3005  1.0000 -99.0000 -0.7078  0.3016 -99.0000 14342.0000 2M18103172-2916481  
 20.100452   4.793697  5.6943  1.0466 -6.0169  0.0494  0.2533  0.0415 -0.2445   95.6431    0.4076  1.0000 -99.0000  0.1138  0.1054 -99.0000 14343.0000 2M18103188-0908256  
  4.986744  -3.494899  5.2121  0.8823 -0.7218  0.0290  1.4710  0.0300 -0.2525  -80.0513    0.0275  1.0000 -99.0000  0.1922 -0.0002 -99.0000 14344.0000 2M18103250-2621552  
 14.777053   1.885683  4.2713  0.6805 -1.1438  0.0459  2.6512  0.0510 -0.3321  -13.5835    0.6522  1.0000 -99.0000 -0.1467  0.1859 -99.0000 14345.0000 2M18103255-1511524  
  2.955324  -4.601260  5.5093  0.8002 -2.6378  0.0280 -2.1951  0.0334 -0.2899   -0.0097    0.5492  1.0000 -99.0000 -0.2852  0.2503 -99.0000 14346.0000 2M18103297-2840263  
  3.922617  -4.082357  7.7690  1.3478 -7.3582  0.0390 -1.3879  0.0362 -0.4533   20.5120    0.0304  1.0000 -99.0000  0.4029  0.0335 -99.0000 14348.0000 2M18103439-2734434  
  5.350585  -3.305302  5.5335  0.6831 -11.4354  0.0279  1.6479  0.0315 -0.3149  143.2347    0.0233  1.0000 -99.0000 -0.5543  0.3227 -99.0000 14350.0000 2M18103461-2557203  
 19.693481   4.555956  7.6439  1.4559 -6.5177  0.0825 -1.7090  0.0920 -0.2332  120.7228    0.0219  1.0000 -99.0000 -0.1052  0.0936 -99.0000 14351.0000 2M18103562-0936372  
-10.622829 -11.660184  5.4368  0.8931 -1.2555  0.0186 -3.9675  0.0225 -0.2136  -38.4643    0.5846  1.0000 -99.0000 -0.6275  0.3212 -99.0000 14352.0000 2M18103579-4350524  
  1.751558  -5.263040  5.7046  0.8095 -8.0389  0.0244 -3.9256  0.0280 -0.2898 -141.0615    0.3203  1.0000 -99.0000 -0.0976  0.1633 -99.0000 14353.0000 2M18103579-3002372  
  3.751192  -4.183397  6.8281  1.0194 -7.7634  0.0252 -3.0834  0.0310 -0.1848   38.9008    0.5672  1.0000 -99.0000 -0.4561  0.3445 -99.0000 14354.0000 2M18103626-2746379  
  3.024823  -4.578582  8.3602  1.1989 -3.9331  0.0312  1.1197  0.0400 -0.2753   49.7543    0.2509  1.0000 -99.0000  0.2944  0.0482 -99.0000 14355.0000 2M18103657-2836082  
 -9.889778 -11.307924  3.8075  0.2774 -4.7362  0.0198 -3.2511  0.0214 -0.3092  -86.4273    1.3441  1.0000 -99.0000 -0.3961  0.2975 -99.0000 14356.0000 2M18103821-4302521  
 19.695896   4.543977  5.7311  1.0000 -6.4901  0.0550 -0.2952  0.0717 -0.1597   66.8345    0.6503  1.0000 -99.0000  0.3231  0.0333 -99.0000 14357.0000 2M18103846-0936501  
  1.060021  -5.651777  7.9380  1.1736 -5.1535  0.0328 -0.7783  0.0320 -0.3142  -18.9421    0.3656  1.0000 -99.0000  0.3369  0.0156 -99.0000 14358.0000 2M18103996-3050029  
  4.167396  -3.975121  3.8280  0.3204 -1.8351  0.0247 -1.1273  0.0244 -0.3370   50.0291    0.0270  1.0000 -99.0000  0.1553  0.0264 -99.0000 14359.0000 2M18104051-2718469  
-10.017145 -11.381871  4.2479  0.4847 -7.0842  0.0214 -6.1295  0.0214 -0.2457 -125.9915    0.2834  1.0000 -99.0000 -0.5147  0.3075 -99.0000 14361.0000 2M18104149-4311332  
-10.395134 -11.567721  9.9213  0.8714 -9.0149  0.0147 -0.1886  0.0151 -0.3291  -52.8038    0.8772  1.0000 -99.0000 -0.6712  0.3168 -99.0000 14362.0000 2M18104150-4336251  
 19.884199   4.625750  4.2117  0.4480 -5.2602  0.0581 -4.2998  0.0599 -0.2523   35.0925    0.3422  1.0000 -99.0000 -0.1345  0.1536 -99.0000 14364.0000 2M18104277-0924359  
  3.935948  -4.114486  4.7568  0.4770 -5.4794  0.0249 -2.6654  0.0223 -0.4547 -164.9962    0.0255  1.0000 -99.0000 -0.6618  0.3542 -99.0000 14366.0000 2M18104375-2734567  
  3.884297  -4.142722  3.4265  0.2726 -1.0083  0.0215 -1.3582  0.0199 -0.4124    5.1616    0.0228  1.0000 -99.0000  0.0965  0.0185 -99.0000 14367.0000 2M18104379-2738282  
-10.175928 -11.469436  6.7024  0.8811 -5.3005  0.0184 -1.1111  0.0191 -0.3178 -183.9467    0.2678  1.0000 -99.0000 -0.3946  0.2101 -99.0000 14368.0000 2M18104426-4322154  
-10.134552 -11.451405  3.8882  0.2307 -1.3923  0.0136  1.0756  0.0138 -0.3080   65.9916    3.1037  1.0000 -99.0000 -0.6097  0.3103 -99.0000 14370.0000 2M18104495-4319359  
 -9.781766 -11.279221  4.7122  0.4915 -3.0479  0.0174 -0.1398  0.0180 -0.2767 -219.5341    0.2067  1.0000 -99.0000 -0.7228  0.3819 -99.0000 14373.0000 2M18104543-4256250  
  1.996280  -5.177307  4.2793  0.3514  0.0248  0.0293 -0.3709  0.0275 -0.4287   17.7198    0.1116  1.0000 -99.0000 -0.1601  0.0894 -99.0000 14375.0000 2M18104702-2947188  
 19.954820   4.642865  5.9069  1.1228 -5.8560  0.0525  1.6699  0.0475 -0.3134   99.1288    0.1790  1.0000 -99.0000 -0.7587  0.3321 -99.0000 14376.0000 2M18104729-0920238  
  5.521295  -3.268465  6.4362  0.7244 -5.8296  0.0246  5.8303  0.0299 -0.2360  105.7968    0.0224  1.0000 -99.0000 -0.2480  0.0684 -99.0000 14377.0000 2M18104779-2547184  
 33.836975  11.827303  6.2370  1.1500 -6.7481  0.0343 -0.8914  0.0308 -0.0615    8.9011    0.2704  1.0000 -99.0000 -0.1745  0.0875 -99.0000 14378.0000 2M18104810+0609181  
  4.606871  -3.770334  3.9677  0.3285 -1.6395  0.0242 -0.9167  0.0239 -0.3694   59.4425    0.1698  1.0000 -99.0000  0.2790  0.0325 -99.0000 14379.0000 2M18104862-2649481  
 20.668332   5.019319  5.2866  0.9154 -8.2138  0.0412  2.5920  0.0410 -0.2688  116.8946    0.2455  1.0000 -99.0000 -0.7017  0.3353 -99.0000 14380.0000 2M18104919-0832077  
  4.175821  -4.009372  7.3172  1.4491 -0.4450  0.0348 -1.6857  0.0365 -0.3068 -144.7047    0.0257  1.0000 -99.0000 -0.3891  0.2894 -99.0000 14381.0000 2M18104973-2719193  
  4.285490  -3.950815  6.4562  0.8715 -10.3703  0.0219  0.1415  0.0260 -0.2909   -6.5418    0.0232  1.0000 -99.0000 -0.0824  0.1293 -99.0000 14382.0000 2M18104998-2711526  
 19.404687   4.330267  4.7819  0.7916 -4.3666  0.0502  1.9492  0.0481 -0.1738   35.7590    0.2004  1.0000 -99.0000 -0.2007  0.2771 -99.0000 14383.0000 2M18105043-0958159  
 19.847058   4.564943  4.8154  0.6455 -5.9161  0.0326 -1.0259  0.0334 -0.2647   11.8058    0.2332  1.0000 -99.0000 -0.6940  0.3545 -99.0000 14384.0000 2M18105148-0928173  
  3.897949  -4.168568  4.7574  0.4523 -10.1210  0.0238 -0.2403  0.0230 -0.5111  186.1343    0.0226  1.0000 -99.0000 -0.6544  0.3833 -99.0000 14385.0000 2M18105171-2738295  
 19.886921   4.584164  4.8444  0.6290 -8.4962  0.0852 -3.3398  0.0871 -0.2528   19.7603    0.4063  1.0000 -99.0000 -0.4866  0.2091 -99.0000 14386.0000 2M18105198-0925386  
  4.212239  -4.000363  5.4572  0.7153 -9.3058  0.0230 -2.1599  0.0256 -0.2788  -17.4817    0.0232  1.0000 -99.0000 -0.2703  0.2473 -99.0000 14387.0000 2M18105228-2717088  
  3.601932  -4.332145  6.5696  1.1169 -9.5194  0.0294  0.7749  0.0319 -0.2356  -12.1132    0.2593  1.0000 -99.0000  0.2372  0.0946 -99.0000 14388.0000 2M18105243-2758444  
 21.204134   5.289640  9.3125  1.5085 -10.4301  0.0558 -1.3166  0.0487 -0.3031  -64.3569    0.6017  1.0000 -99.0000 -0.3721  0.2843 -99.0000 14389.0000 2M18105308-0756148  
  0.915805  -5.782636  5.6248  1.0342 -5.4212  0.0251 -1.1365  0.0288 -0.2803   71.0550    0.0294  1.0000 -99.0000 -0.6758  0.3970 -99.0000 14390.0000 2M18105315-3101211  
-10.527968 -11.672928  5.8235  0.5008 -5.1628  0.0132  0.5185  0.0126 -0.3206 -134.4509    1.1664  1.0000 -99.0000 -0.4348  0.3300 -99.0000 14391.0000 2M18105341-4346136  
 24.409471   6.997176  4.4040  0.5695 -2.2762  0.0340 -2.1606  0.0340 -0.2269   30.7697    0.2886  1.0000 -99.0000 -0.5611  0.2746 -99.0000 14392.0000 2M18105354-0419194  
