l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
  4.998791   5.867959  6.9622  0.4687 -0.5221  0.0372  0.2407  0.0337 -0.5863  110.3134    0.0235  1.0000 -99.0000 -0.1490  0.2358 -99.0000 8637.0000 2M17351433-2135554  
 14.593333  11.698984  8.0763  0.3587 -10.2491  0.0262 -0.4552  0.0319 -0.1588   46.2807    0.1550  1.0000 -99.0000 -0.1030  0.1352 -99.0000 8638.0000 2M17351440-1028162  
  7.081353   7.159681  6.9019  0.2467 -5.5852  0.0174 -2.3161  0.0185 -0.4889  -17.3155    0.6005  1.0000 -99.0000 -0.3786  0.2405 -99.0000 8640.0000 2M17351612-1909344  
-19.972399  -9.915701  6.6255  0.3744 -1.9670  0.0188 -0.8447  0.0248 -0.2211  -36.2518    2.0602  1.0000 -99.0000 -0.2520  0.2585 -99.0000 8642.0000 2M17351716-5103333  
  5.837122   6.374532  7.4979  0.1793 -1.6620  0.0207  2.0279  0.0189 -0.5856  -38.9833    0.0231  1.0000 -99.0000 -0.3447  0.3007 -99.0000 8644.0000 2M17351837-2037244  
-20.423087 -10.189508  7.7245  0.2412 -2.1137  0.0193 -1.7134  0.0276 -0.2209  -37.2926    0.3222  1.0000 -99.0000 -0.4724  0.2687 -99.0000 8645.0000 2M17351847-5134506  
  5.154076   5.942579  8.8706  0.4449 -7.0208  0.0342  0.7006  0.0312 -0.6412 -123.2503    0.0240  1.0000 -99.0000 -0.7133  0.3517 -99.0000 8646.0000 2M17351932-2125416  
-10.076081  -3.781661  8.0456  0.0091 -3.9272  0.0550  0.7638  0.0532 -0.2932  -73.5919    0.3267  1.0000 -99.0000  0.1556  0.0319 -99.0000 8647.0000 2M17351943-3928492  
 15.065851  11.946001  4.9548  0.2849  0.3425  0.0229 -1.6779  0.0233 -0.3909  -45.2788    0.4525  1.0000 -99.0000 -0.0117  0.1899 -99.0000 8649.0000 2M17352025-0956508  
  3.602676   4.958686  8.9793  0.5734 -4.2069  0.0468 -1.9582  0.0456 -0.5328  -30.9040    0.0236  1.0000 -99.0000 -0.3471  0.2538 -99.0000 8651.0000 2M17352093-2315337  
  3.223540   4.718935  6.1749  0.4092 -4.0326  0.0247  2.9947  0.0246 -0.5201  126.7357    0.0217  1.0000 -99.0000 -0.7293  0.3957 -99.0000 8652.0000 2M17352095-2342245  
  6.749510   6.930386  5.6985  0.2621 -9.0977  0.0312 -0.4222  0.0296 -0.5199   34.8347    0.2500  1.0000 -99.0000  0.2786  0.0309 -99.0000 8653.0000 2M17352112-1933372  
-10.495457  -4.056171  4.2061  0.1665 -3.5010  0.0412  0.1661  0.0362 -0.3109  -16.6712    0.0263  1.0000 -99.0000  0.2570 -0.0159 -99.0000 8655.0000 2M17352151-3958505  
-19.499865  -9.647588  7.4864  0.0642 -9.9036  0.0151 -4.1787  0.0202 -0.2665  -17.2062    0.3053  1.0000 -99.0000 -0.4146  0.3175 -99.0000 8657.0000 2M17352231-5031194  
 15.292599  12.067492  4.5397  0.2129 -7.7368  0.0256 -0.3550  0.0246 -0.3732 -147.8976    0.2670  1.0000 -99.0000 -0.5669  0.3927 -99.0000 8658.0000 2M17352235-0941408  
  5.958612   6.431103  6.1035  0.2577 -2.9578  0.0262 -1.4643  0.0269 -0.5451   25.3834    0.0275  1.0000 -99.0000  0.3571  0.0491 -99.0000 8659.0000 2M17352256-2029279  
  3.635952   4.971277  4.0093  0.0158 -2.3041  0.0274 -1.1674  0.0265 -0.5331  -22.7411    0.0268  1.0000 -99.0000 -0.6337  0.3597 -99.0000 8661.0000 2M17352279-2313287  
-10.392522  -3.995970  8.8400  0.0480 -4.7612  0.0507  2.5302  0.0452 -0.3800 -163.7392    0.0259  1.0000 -99.0000 -0.3164  0.3577 -99.0000 8662.0000 2M17352288-3951423  
-10.719807  -4.204308  7.7557  0.0733 -2.7669  0.0692 -1.3877  0.0549 -0.4101  -93.0153    0.4010  1.0000 -99.0000  0.1645  0.0116 -99.0000 8663.0000 2M17352302-4014564  
-20.436166 -10.211379 11.0881  0.6256 -6.6616  0.0199 -1.6593  0.0317 -0.1485  -53.5442    0.2109  1.0000 -99.0000  0.1983  0.0745 -99.0000 8664.0000 2M17352312-5136109  
-10.681121  -4.181175  9.7658  0.6598 -6.8789  0.0474 -0.0382  0.0405 -0.3361 -126.5896    0.0270  1.0000 -99.0000 -0.6039  0.3164 -99.0000 8665.0000 2M17352340-4012147  
  5.281556   6.003049  5.0888  0.3027 -4.2636  0.0271  0.8074  0.0279 -0.5251   -4.9897    0.0259  1.0000 -99.0000  0.3774 -0.0192 -99.0000 8666.0000 2M17352356-2117194  
  8.583261   8.049511  5.5674  0.4496 -5.9605  0.0197 -0.4775  0.0180 -0.5101  -32.6044    0.1333  1.0000 -99.0000  0.2108  0.0934 -99.0000 8668.0000 2M17352412-1725317  
  8.935813   8.264705  4.4948  0.1353 -6.3671  0.0180 -1.2405  0.0181 -0.4475   -4.9364    0.2529  1.0000 -99.0000  0.3499  0.0184 -99.0000 8669.0000 2M17352433-1700556  
  8.243466   7.839501  5.7189  0.3300 -6.6535  0.0255 -0.6128  0.0254 -0.5427   34.4026    0.1892  1.0000 -99.0000  0.4132  0.0181 -99.0000 8670.0000 2M17352435-1749198  
  6.834319   6.966448  5.6197  0.0017 -7.6415  0.0298 -0.5610  0.0296 -0.4512   -5.3824    0.1791  1.0000 -99.0000  0.3762  0.0037 -99.0000 8672.0000 2M17352471-1928115  
  3.132370   4.643549 10.9211  1.3328 -5.4579  0.0476  3.5639  0.0516 -0.4242  104.4096    0.0222  1.0000 -99.0000  0.0547  0.0716 -99.0000 8673.0000 2M17352487-2349262  
-10.784663  -4.253919  8.5157  0.2553 -4.2744  0.0431 -2.6192  0.0388 -0.3778 -159.5551    0.2899  1.0000 -99.0000  0.1361  0.1263 -99.0000 8674.0000 2M17352526-4019487  
-19.964982  -9.936077 10.0588  0.0194 -5.2243  0.0137 -0.8736  0.0173 -0.2557    3.0679    0.1139  1.0000 -99.0000 -0.5950  0.3303 -99.0000 8675.0000 2M17352527-5103490  
  7.721147   7.512238  7.1805  0.1386 -6.8439  0.0210 -1.8847  0.0208 -0.5603  -45.8916    0.1109  1.0000 -99.0000 -0.1991  0.1450 -99.0000 8676.0000 2M17352547-1826043  
-15.030920  -6.924005 12.1585  0.4032 -3.7161  0.0270  4.0406  0.0341 -0.4364 -114.7842    0.3577  1.0000 -99.0000 -0.3343  0.3160 -99.0000 8677.0000 2M17352592-4519436  
  8.452411   7.960588  6.2982  0.1428  1.4804  0.0171 -4.0185  0.0162 -0.4481    2.9980    0.4249  1.0000 -99.0000 -0.5975  0.3586 -99.0000 8678.0000 2M17352593-1734569  
  8.089453   7.736885  6.8932  0.0867 -5.3037  0.0215  2.2946  0.0224 -0.4589  -32.2032    0.1620  1.0000 -99.0000  0.1105  0.0662 -99.0000 8679.0000 2M17352602-1800213  
  6.895602   6.992270  6.6524  0.2077 -7.5908  0.0344  0.8579  0.0338 -0.4441  116.8633    0.1870  1.0000 -99.0000 -0.2226  0.2638 -99.0000 8684.0000 2M17352736-1924166  
 15.658662  12.254884  5.7664  0.0826 -5.4581  0.0233  1.6451  0.0229 -0.4583  134.9118    0.5863  1.0000 -99.0000 -0.6683  0.3431 -99.0000 8685.0000 2M17352741-0917285  
-10.056688  -3.800346  6.6053  1.7496 -6.3323  0.0311 -1.3825  0.0411 -0.1508  -96.6825    0.0961  1.0000 -99.0000  0.1696  0.0358 -99.0000 8686.0000 2M17352756-3928265  
 19.555190  14.452490  4.1648  0.0856 -3.4350  0.0364 -2.3818  0.0354 -0.4466  -15.5186    0.4609  1.0000 -99.0000 -0.2785  0.2986 -99.0000 8687.0000 2M17352770-0454341  
 15.292715  12.040863  5.2296  0.2960 -6.8355  0.0220 -0.4055  0.0201 -0.3980    0.9558    0.2388  1.0000 -99.0000 -0.6159  0.3695 -99.0000 8689.0000 2M17352794-0942293  
-20.528451 -10.282120  6.6191  0.2938 -4.2754  0.0177  2.9458  0.0263 -0.2157 -141.0449    0.3714  1.0000 -99.0000 -0.5038  0.3208 -99.0000 8691.0000 2M17352832-5143025  
 -1.390537   1.745951  5.9560  1.8443 -5.0955  0.0842  5.0567  0.0810 -0.4113 -113.0264    0.5776  1.0000 -99.0000 -0.3145  0.1603 -99.0000 8692.0000 2M17352833-2911208  
  3.426278   4.812301  6.7053  0.3171 -7.2684  0.0447 -1.3448  0.0367 -0.5911   41.7372    0.0231  1.0000 -99.0000 -0.3661  0.2877 -99.0000 8693.0000 2M17352864-2329104  
  8.665492   8.078286  4.0802  0.5707 -10.6798  0.0289  2.1585  0.0281 -0.5262 -280.6876    0.2592  1.0000 -99.0000 -0.6359  0.2679 -99.0000 8694.0000 2M17352876-1720279  
  7.451473   7.329462  9.0669  0.2436 -3.5056  0.0243  1.0765  0.0237 -0.5207   -9.7167    0.1986  1.0000 -99.0000 -0.4795  0.2958 -99.0000 8695.0000 2M17352893-1845294  
-19.698582  -9.790104  4.5078  0.2973 -4.3214  0.0210 -3.6053  0.0253 -0.2776 -119.8552    0.3673  1.0000 -99.0000 -0.3587  0.1780 -99.0000 8697.0000 2M17352976-5045486  
 14.729038  11.704497  3.7283  0.2352 -5.8495  0.0350  1.4920  0.0381 -0.2557  132.7065    0.3975  1.0000 -99.0000 -0.3774  0.3355 -99.0000 8698.0000 2M17352983-1021149  
 15.532623  12.169743  4.9281  0.4983 -0.4559  0.0228  1.0447  0.0199 -0.4647   54.6684    0.2240  1.0000 -99.0000 -0.1571  0.1547 -99.0000 8699.0000 2M17353001-0926263  
 19.906661  14.634642  5.8629  0.2941 -5.8353  0.0240 -1.2182  0.0239 -0.4605  150.6289    0.1987  1.0000 -99.0000 -0.5330  0.3538 -99.0000 8700.0000 2M17353005-0431253  
-20.608855 -10.337239 10.0020  0.8367 -5.1746  0.0183 -0.2256  0.0336 -0.1154  -57.6472    0.2339  1.0000 -99.0000 -0.4740  0.3301 -99.0000 8701.0000 2M17353070-5148488  
  3.247365   4.687458  7.6123  0.3270 -8.0217  0.0598 -3.7954  0.0582 -0.5381  104.5922    0.0242  1.0000 -99.0000  0.1647  0.0919 -99.0000 8702.0000 2M17353124-2342131  
  6.697103   6.850938  6.5058  0.0389 -5.8107  0.0262 -3.2253  0.0275 -0.4384   -2.3869    0.1697  1.0000 -99.0000 -0.2491  0.2871 -99.0000 8703.0000 2M17353124-1938477  
 14.737419  11.701517  4.8878  0.0659 -4.7796  0.0291  5.2848  0.0292 -0.3015   50.1173    0.1035  1.0000 -99.0000 -0.6549  0.3155 -99.0000 8704.0000 2M17353148-1020551  
  7.379561   7.267005  6.6120  0.3439 -7.5852  0.0236 -0.9303  0.0218 -0.5241    4.5805    0.2262  1.0000 -99.0000  0.1868  0.0153 -99.0000 8705.0000 2M17353278-1851062  
-20.439835 -10.243318 10.3389  1.1221 -10.1059  0.0249  0.9425  0.0359 -0.2373 -135.3864    0.2585  1.0000 -99.0000 -0.5997  0.3464 -99.0000 8707.0000 2M17353296-5137215  
 15.239467  11.984563  5.0779  0.0956 -5.4661  0.0262 -3.8087  0.0270 -0.3095   30.9169    0.3375  1.0000 -99.0000  0.2359  0.0592 -99.0000 8708.0000 2M17353327-0946539  
  0.116484   2.684764  3.9964  0.0385 -1.6664  0.0362 -0.5618  0.0354 -0.4266    2.1550    0.6066  1.0000 -99.0000  0.1755  0.0245 -99.0000 8710.0000 2M17353407-2724528  
-14.891021  -6.866944  4.7894  0.1872 -2.0533  0.0165 -1.9185  0.0211 -0.4383  -25.5302    0.0278  1.0000 -99.0000  0.1337  0.0884 -99.0000 8711.0000 2M17353454-4510508  
 15.042626  11.863838  9.3382  0.0026 -8.7382  0.0408  0.3764  0.0400 -0.4785   97.8184    0.8794  1.0000 -99.0000 -0.4502  0.3020 -99.0000 8712.0000 2M17353465-1000319  
  8.476487   7.933483  4.8598  0.0893 -2.7497  0.0158 -1.1158  0.0158 -0.4329 -106.2960    0.2558  1.0000 -99.0000 -0.1579  0.2491 -99.0000 8714.0000 2M17353490-1734354  
  2.969681   4.493608  9.4089  0.1086 -7.8428  0.0765 -0.0453  0.0910 -0.4313   94.6399    0.0241  1.0000 -99.0000 -0.2717  0.1520 -99.0000 8715.0000 2M17353528-2402283  
-15.110536  -7.005968  9.1552  0.1728 -5.1683  0.0154  1.4402  0.0197 -0.4648   16.8564    0.0207  1.0000 -99.0000 -0.6980  0.3782 -99.0000 8716.0000 2M17353536-4526212  
-20.692200 -10.401788 10.0359  0.2042 -5.3472  0.0163 -0.0794  0.0246 -0.1092 -215.1437    0.3028  1.0000 -99.0000 -0.4429  0.3269 -99.0000 8717.0000 2M17353567-5155016  
  5.986144   6.382021  6.4816  0.4420 -8.4026  0.0189 -0.7708  0.0176 -0.5696  -12.5609    0.0239  1.0000 -99.0000 -0.4804  0.3493 -99.0000 8719.0000 2M17353694-2029383  
 14.765757  11.690511  6.1844  0.2978 -3.3483  0.0259  1.2174  0.0243 -0.3593  -37.5463    0.3555  1.0000 -99.0000 -0.3164  0.2777 -99.0000 8720.0000 2M17353724-1019495  
  8.785256   8.110319  5.5921  0.2285 -5.5235  0.0230 -0.7181  0.0239 -0.5376   34.8293    0.1359  1.0000 -99.0000 -0.4844  0.3392 -99.0000 8721.0000 2M17353761-1713245  
  7.401243   7.256934  4.5400  0.2075 -4.6452  0.0175 -1.1621  0.0171 -0.4977   79.8897    0.2371  1.0000 -99.0000 -0.2444  0.2979 -99.0000 8722.0000 2M17353783-1850198  
-15.417904  -7.206205 10.6755  1.0366 -9.6118  0.0194 -4.1062  0.0290 -0.3743  -78.3976    0.0875  1.0000 -99.0000 -0.2400  0.2787 -99.0000 8723.0000 2M17353820-4548143  
  2.821714   4.382998  6.4548  0.0496 -7.6585  0.0809 -0.1419  0.0673 -0.5605   33.8263    0.0287  1.0000 -99.0000  0.3925  0.0022 -99.0000 8724.0000 2M17353905-2413301  
-10.665336  -4.231415  7.3391  0.7581 -8.1165  0.0389 -0.0321  0.0326 -0.3984    1.2743    0.0228  1.0000 -99.0000 -0.5181  0.3134 -99.0000 8727.0000 2M17353938-4013038  
-20.306624 -10.183631  7.7028  0.0408 -7.7399  0.0140  2.0689  0.0171 -0.2339   59.8076    1.6003  1.0000 -99.0000 -0.5355  0.3798 -99.0000 8728.0000 2M17353948-5128465  
-19.825575  -9.896167  5.9588  0.1262 -9.3344  0.0197 -2.8934  0.0238 -0.2165  -59.8745    0.3255  1.0000 -99.0000 -0.5630  0.3792 -99.0000 8729.0000 2M17353948-5055318  
 19.260487  14.233038 10.9853  0.1377 -6.0104  0.0525 -2.0935  0.0438 -0.5465 -110.7691    0.8305  1.0000 -99.0000 -0.6689  0.3788 -99.0000 8730.0000 2M17353957-0515582  
  5.950834   6.346603  6.3488  0.0740 -5.7586  0.0299 -2.4701  0.0261 -0.6948   35.0267    0.0262  1.0000 -99.0000  0.2487  0.0392 -99.0000 8731.0000 2M17353983-2032331  
 20.413838  14.865106  5.0413  0.0884 -7.9067  0.0297 -2.4600  0.0264 -0.3947   34.8754    0.7813  1.0000 -99.0000 -0.0063  0.0976 -99.0000 8732.0000 2M17353989-0358599  
 20.356341  14.830892  5.4448  0.4257 -8.0933  0.0228 -0.5987  0.0218 -0.3468  -21.1227    0.2894  1.0000 -99.0000  0.1951  0.0393 -99.0000 8734.0000 2M17354049-0402547  
 15.296315  11.982112  7.6600  0.8969 -3.0425  0.0185  0.5511  0.0168 -0.4040  -40.2277    0.3087  1.0000 -99.0000 -0.3957  0.2519 -99.0000 8735.0000 2M17354068-0944061  
-20.636376 -10.384124  6.4657  0.5776 -2.9977  0.0144  1.0559  0.0236 -0.1245  -33.0070    0.1129  1.0000 -99.0000 -0.0018  0.0972 -99.0000 8736.0000 2M17354084-5151396  
  5.587576   6.114897  6.3132  0.2382 -7.7296  0.0272 -1.1488  0.0307 -0.4874  126.5005    0.0254  1.0000 -99.0000  0.3173  0.0591 -99.0000 8737.0000 2M17354090-2058178  
-20.240730 -10.150216  8.2394  0.1410 -3.4927  0.0196 -1.4870  0.0225 -0.2735   50.0106    0.1398  1.0000 -99.0000  0.0857  0.0089 -99.0000 8739.0000 2M17354141-5124245  
  7.372517   7.221225  4.9588  0.1011 -4.9881  0.0230  0.4012  0.0217 -0.5247   36.3861    0.3924  1.0000 -99.0000  0.4432 -0.0019 -99.0000 8740.0000 2M17354170-1852548  
-10.002932  -3.822052  7.2683  0.6687 -4.7254  0.0332 -1.4409  0.0372 -0.2266 -124.8805    0.6157  1.0000 -99.0000 -0.1637  0.1025 -99.0000 8742.0000 2M17354220-3926257  
 14.359298  11.428350  8.7394  0.6761 -3.1362  0.0291 -1.2296  0.0310 -0.3911  -42.2330    0.2878  1.0000 -99.0000 -0.5852  0.3499 -99.0000 8744.0000 2M17354249-1048240  
  2.929547   4.434917  7.5701  1.5085 -0.3930  0.0545  2.4447  0.0473 -0.6437  -21.1622    0.0197  1.0000 -99.0000 -0.7289  0.3360 -99.0000 8746.0000 2M17354267-2406233  
-20.328986 -10.206780  5.8966  0.2999 -4.4865  0.0197  1.1758  0.0253 -0.2626    2.0022    0.3168  1.0000 -99.0000  0.0419  0.0300 -99.0000 8747.0000 2M17354273-5130376  
  3.042565   4.505752  7.1977  0.8770 -8.7071  0.0545 -1.8106  0.0563 -0.3315  219.4670    0.0244  1.0000 -99.0000 -0.1412  0.2309 -99.0000 8749.0000 2M17354281-2358240  
 14.947760  11.769408  5.1590  0.3681 -5.3739  0.0434 -5.2871  0.0395 -0.4425   52.3442    0.3511  1.0000 -99.0000 -0.1904  0.2478 -99.0000 8751.0000 2M17354288-1008128  
  2.801669   4.350491  6.6553  0.2633 -4.0736  0.0432  0.1758  0.0381 -0.4763 -171.4215    0.0248  1.0000 -99.0000 -0.3065  0.2606 -99.0000 8752.0000 2M17354345-2415336  
 15.086812  11.844178  4.4403  0.1614 -5.1169  0.0180 -5.0888  0.0170 -0.5017  105.4044    0.3881  1.0000 -99.0000 -0.3920  0.3158 -99.0000 8754.0000 2M17354414-0958541  
-20.239353 -10.158642 10.3896  0.2397 -7.5984  0.0159 -1.6231  0.0198 -0.1486  -56.6982    0.7056  1.0000 -99.0000 -0.5181  0.2953 -99.0000 8755.0000 2M17354445-5124361  
-14.200714  -6.473123  5.0028  0.3696 -6.7632  0.0263 -1.1591  0.0323 -0.2584  -84.1389    0.2662  1.0000 -99.0000 -0.4278  0.2534 -99.0000 8756.0000 2M17354474-4423263  
-15.152777  -7.064704  6.1202  0.1786 -5.5775  0.0237 -3.1805  0.0311 -0.4858 -154.0716    0.2969  1.0000 -99.0000 -0.6530  0.3032 -99.0000 8757.0000 2M17354479-4530212  
  3.463789   4.761618  8.2187  0.0637 -7.1073  0.0411  2.3254  0.0353 -0.6047   94.4550    0.0234  1.0000 -99.0000 -0.1107  0.2017 -99.0000 8758.0000 2M17354509-2328543  
  6.477528   6.643985  7.7585  1.0125 -6.3243  0.0463  0.1467  0.0419 -0.6191   -4.3198    0.1836  1.0000 -99.0000  0.2946  0.0002 -99.0000 8761.0000 2M17354648-1956285  
  3.509042   4.782544 10.9352  1.0224 -7.2617  0.0486 -0.2747  0.0419 -0.6041  150.3806    0.0236  1.0000 -99.0000 -0.0825  0.1750 -99.0000 8762.0000 2M17354677-2325569  
 15.430715  12.028693  6.4895  0.1866 -2.5540  0.0248 -0.7879  0.0230 -0.4035   19.5789    0.1228  1.0000 -99.0000 -0.3318  0.3035 -99.0000 8765.0000 2M17354721-0935534  
  0.922972   3.140239  6.9990  0.1159 -0.8713  0.0657  1.4632  0.0575 -0.4385  -96.3816    0.4039  1.0000 -99.0000 -0.2666  0.2715 -99.0000 8767.0000 2M17354740-2629265  
-19.568899  -9.766941  8.8485  0.8644 -6.4228  0.0147  1.9178  0.0205 -0.1592 -196.6909    0.1206  1.0000 -99.0000 -0.5938  0.3665 -99.0000 8768.0000 2M17354746-5038323  
  8.186814   7.695337  5.7295  0.2192 -5.6086  0.0258 -3.3823  0.0276 -0.5507    5.6207    0.3452  1.0000 -99.0000 -0.4080  0.2954 -99.0000 8769.0000 2M17354776-1756453  
  1.406337   3.444867  7.0559  0.1080 -8.6539  0.0885  3.3120  0.1023 -0.3525  182.7624    0.2393  1.0000 -99.0000  0.1932  0.0492 -99.0000 8771.0000 2M17354805-2555119  
  3.081671   4.504588  7.0864  0.4542 -6.8666  0.0394 -2.3268  0.0366 -0.5158 -138.7826    0.0242  1.0000 -99.0000 -0.3611  0.3358 -99.0000 8772.0000 2M17354856-2356277  
 -9.984360  -3.835310  6.4462  0.3260 -4.5087  0.0341 -0.9131  0.0419 -0.2809  -50.1706    0.0228  1.0000 -99.0000  0.0213  0.1342 -99.0000 8773.0000 2M17354877-3925550  
  2.149088   3.910241  7.1933  1.2089 -3.9728  0.0661  1.1698  0.0665 -0.4274 -247.7612    0.4481  1.0000 -99.0000 -0.2296  0.2752 -99.0000 8774.0000 2M17354943-2502413  
  7.228943   7.095809  5.5142  0.1812 -6.8417  0.0267 -2.9373  0.0236 -0.5908   30.3196    0.3433  1.0000 -99.0000  0.3981  0.0352 -99.0000 8775.0000 2M17354958-1904088  
-15.375369  -7.221304  5.8235  0.2419 -0.6166  0.0221 -0.2919  0.0311 -0.3973  -75.0225    2.8660  1.0000 -99.0000  0.0563  0.0683 -99.0000 8776.0000 2M17355029-4546343  
  5.722852   6.155757  7.4228  1.0043 -4.1066  0.0334  3.0642  0.0318 -0.5329  154.0717    0.0238  1.0000 -99.0000 -0.1866  0.1272 -99.0000 8777.0000 2M17355039-2050097  
-15.062670  -7.028680  8.4273  0.2661 -5.7539  0.0241 -4.0967  0.0286 -0.4807   -4.2967    1.9854  1.0000 -99.0000 -0.5808  0.3463 -99.0000 8778.0000 2M17355053-4524393  
 15.131068  11.837196  5.7135  0.2666 -0.9552  0.0360 -1.0048  0.0337 -0.4570   11.6610    0.3439  1.0000 -99.0000 -0.1738  0.1519 -99.0000 8779.0000 2M17355098-0956528  
-19.444595  -9.703446  6.0687  0.1963 -8.8604  0.0166  0.1842  0.0223 -0.2335  -20.2616    0.2547  1.0000 -99.0000 -0.3587  0.3487 -99.0000 8780.0000 2M17355102-5030166  
  8.228742   7.703657  7.9101  0.6161 -1.3960  0.0222  1.3992  0.0228 -0.5513  -34.5067    0.3594  1.0000 -99.0000 -0.3563  0.3251 -99.0000 8782.0000 2M17355151-1754225  
  9.183941   8.284396 10.5777  1.9852 -8.7559  0.0196 -1.8300  0.0205 -0.3866  -23.3918    0.1777  1.0000 -99.0000 -0.4978  0.3193 -99.0000 8787.0000 2M17355252-1647465  
  6.024146   6.331519  7.0063  0.1240 -6.2659  0.0239 -1.1299  0.0215 -0.6443  -80.1661    0.0236  1.0000 -99.0000 -0.0339  0.1537 -99.0000 8788.0000 2M17355303-2029198  
  7.406253   7.188368  5.7849  0.0662 -7.9227  0.0404 -0.2802  0.0441 -0.4935  -17.6198    0.6139  1.0000 -99.0000 -0.5484  0.1137 -99.0000 8789.0000 2M17355326-1852152  
  8.725486   7.995800  6.0872  0.5008 -6.2407  0.0197 -1.6070  0.0185 -0.4585  -67.0168    0.1506  1.0000 -99.0000  0.0887  0.0067 -99.0000 8790.0000 2M17355425-1720026  
 15.507813  12.038840  7.2421  0.1297 -12.6202  0.0383  0.4006  0.0386 -0.3574 -162.9250    1.3169  1.0000 -99.0000 -0.4038  0.3510 -99.0000 8791.0000 2M17355443-0931410  
  2.935864   4.385091  4.8466  0.2896 -2.2913  0.0425  0.4967  0.0451 -0.5994  -68.2254    0.0251  1.0000 -99.0000  0.1909 -0.0005 -99.0000 8792.0000 2M17355462-2407401  
 14.635459  11.527071  4.1030  0.1979 -2.3328  0.0354  1.9211  0.0347 -0.4062    2.9532    0.1200  1.0000 -99.0000 -0.3513  0.2697 -99.0000 8795.0000 2M17355559-1031252  
-14.895579  -6.944071  5.5381  0.5129 -4.0537  0.0169 -4.0170  0.0229 -0.4380 -138.2302    0.0242  1.0000 -99.0000 -0.7258  0.2693 -99.0000 8796.0000 2M17355598-4513317  
  7.869630   7.460772  5.6649  0.4586 -2.5256  0.0220 -0.5027  0.0193 -0.6570   34.6983    0.3408  1.0000 -99.0000 -0.3893  0.2600 -99.0000 8798.0000 2M17355619-1820123  
 15.062780  11.770965  4.2934  0.0978 -5.4374  0.0401  2.6930  0.0364 -0.4773   21.5947    0.1320  1.0000 -99.0000 -0.2365  0.1694 -99.0000 8800.0000 2M17355656-1002214  
  3.460668   4.706892  6.2091  0.0770 -10.8216  0.0346 -2.0961  0.0287 -0.6968   11.1990    0.0230  1.0000 -99.0000 -0.7029  0.3761 -99.0000 8801.0000 2M17355675-2330491  
-14.909906  -6.955659  8.9617  0.2525 -5.0459  0.0294  1.7597  0.0376 -0.4518 -127.4785    0.3753  1.0000 -99.0000 -0.1606  0.2275 -99.0000 8802.0000 2M17355679-4514371  
  5.711653   6.118003  6.3770  0.9321 -4.9900  0.0344 -1.3844  0.0315 -0.5231  -86.4256    0.0264  1.0000 -99.0000  0.3625  0.0481 -99.0000 8803.0000 2M17355708-2051558  
-19.875247  -9.983243  9.8479  0.3632 -7.8643  0.0152 -1.6188  0.0207 -0.1848 -131.4783    0.2668  1.0000 -99.0000 -0.4846  0.3454 -99.0000 8807.0000 2M17355818-5100451  
 19.427810  14.233062  7.3658  0.1598 -4.4036  0.0274 -1.5451  0.0261 -0.4443  122.2797    0.1961  1.0000 -99.0000 -0.6587  0.3324 -99.0000 8808.0000 2M17355893-0507310  
  7.081569   6.957485  4.5157  0.2717 -0.8947  0.0344 -0.5651  0.0317 -0.5441   -1.6181    0.1282  1.0000 -99.0000  0.2212  0.0343 -99.0000 8809.0000 2M17355972-1915593  
  7.785036   7.390884  6.7033  0.1427 -4.0496  0.0208  1.5268  0.0178 -0.6059  -39.3506    0.2374  1.0000 -99.0000 -0.4230  0.3035 -99.0000 8811.0000 2M17360000-1826417  
 14.476613  11.411374  5.1545  0.1218 -7.2272  0.0272 -2.5876  0.0266 -0.4239   90.5763    1.4212  1.0000 -99.0000 -0.2809  0.2864 -99.0000 8812.0000 2M17360043-1042597  
-14.099444  -6.465404  6.4848  0.2956 -1.6833  0.0336 -1.1057  0.0404 -0.2142 -101.2356    0.2267  1.0000 -99.0000  0.0963  0.1175 -99.0000 8813.0000 2M17360047-4418046  
  3.820212   4.914507  5.2123  0.0054 -7.1478  0.0393  1.4659  0.0469 -0.5666   49.1306    0.0235  1.0000 -99.0000 -0.4054  0.2497 -99.0000 8815.0000 2M17360094-2305597  
 -9.769388  -3.745586  7.2088  0.4322 -5.6280  0.0856 -2.4125  0.0836 -0.4420 -123.4042    0.4396  1.0000 -99.0000  0.0426  0.1940 -99.0000 8816.0000 2M17360097-3912100  
  3.062614   4.434709  8.5439  0.6609 -6.7266  0.0475  3.6485  0.0416 -0.5640   69.2590    0.0208  1.0000 -99.0000 -0.2897  0.3088 -99.0000 8818.0000 2M17360139-2359403  
  4.060911   5.059604  6.9415  0.1564 -6.0515  0.0295 -2.9510  0.0303 -0.5829   27.7725    0.0278  1.0000 -99.0000 -0.5704  0.3253 -99.0000 8819.0000 2M17360234-2249108  
  3.237301   4.539555  4.3854  0.1926 -1.9428  0.0280  0.0340  0.0245 -0.5852   19.6557    0.0239  1.0000 -99.0000 -0.3116  0.3291 -99.0000 8822.0000 2M17360260-2347286  
  5.931979   6.227686  5.0902  0.1626 -5.2450  0.0258  0.6072  0.0217 -0.6242 -137.4375    0.0269  1.0000 -99.0000  0.3334  0.0331 -99.0000 8823.0000 2M17360311-2037180  
