l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
  4.498112  -1.860356  5.4466  0.5453 -0.6581  0.3885 -0.3206  0.5074 -0.2439  -14.4156    1.0931  1.0000 -99.0000  0.3866  0.1627 -99.0000 12971.0000 2M18030697-2559528  
 -5.034251  -7.160556  7.6081  0.3833 -6.0315  0.0266 -2.3661  0.0249 -0.4222 -200.6385    0.4463  1.0000 -99.0000 -0.3682  0.3208 -99.0000 12972.0000 2M18030732-3652335  
-19.618894 -14.605498  7.1154  0.3838 -9.0646  0.0126  2.3534  0.0146 -0.0839   86.5914    0.6086  1.0000 -99.0000 -0.6798  0.3896 -99.0000 12973.0000 2M18030811-5300237  
 18.606177   6.056779  5.5722  0.2477 -6.9564  0.0679 -2.4789  0.0617 -0.3360  -38.4301    1.5082  1.0000 -99.0000 -0.4776  0.3364 -99.0000 12974.0000 2M18030846-0950183  
 -5.438316  -7.384977  3.4554  0.0891 -6.7838  0.0187 -1.4347  0.0205 -0.3794   -7.9855    0.0746  1.0000 -99.0000  0.3069  0.0461 -99.0000 12975.0000 2M18030869-3720071  
 25.409023   9.713598  6.9890  0.4528 -8.7053  0.0227 -2.2561  0.0210 -0.2538  108.1834    0.7146  1.0000 -99.0000 -0.5447  0.3497 -99.0000 12976.0000 2M18030879-0210219  
-14.334770 -12.038088  3.7781  0.0657 -7.9403  0.0168 -0.4457  0.0153 -0.4220   65.3285    0.3227  1.0000 -99.0000 -0.5893  0.3554 -99.0000 12977.0000 2M18030884-4715353  
  0.604369  -4.056664 10.2134  0.9759 -6.4130  0.0453 -0.2296  0.0461 -0.4189 -104.0300    0.0244  1.0000 -99.0000 -0.0088  0.1946 -99.0000 12978.0000 2M18030898-3027496  
-15.465194 -12.602735  6.0705  0.3857 -4.1337  0.0122 -1.8602  0.0148 -0.1616   13.2499    0.9424  1.0000 -99.0000 -0.7571  0.3222 -99.0000 12979.0000 2M18030926-4830006  
-19.478864 -14.543285 11.9943  0.8410 -1.1524  0.0143  0.7970  0.0177 -0.1766  -81.5600    0.3088  1.0000 -99.0000 -0.5793  0.1243 -99.0000 12980.0000 2M18030944-5251271  
 -2.172251  -5.601081  5.2800  0.2313 -4.1347  0.0222 -2.5005  0.0267 -0.3392  -63.2420    0.0334  1.0000 -99.0000  0.1915  0.0936 -99.0000 12981.0000 2M18030947-3337564  
-14.667813 -12.207172  6.4262  0.2875 -5.5600  0.0233 -1.5382  0.0242 -0.3005    2.8692    0.2561  1.0000 -99.0000 -0.3581  0.3588 -99.0000 12983.0000 2M18030960-4737361  
 24.590702   9.278283  6.3795  0.4355 -7.0502  0.0458 -0.6128  0.0471 -0.1969   -6.3859    0.4009  1.0000 -99.0000 -0.4665  0.3308 -99.0000 12984.0000 2M18030984-0305233  
 -5.093641  -7.206134  9.4666  0.9148 -6.5733  0.0238 -0.9128  0.0203 -0.4903  -26.6969    0.7919  1.0000 -99.0000 -0.0362  0.0527 -99.0000 12986.0000 2M18031083-3656583  
  2.106494  -3.226450  8.2674  0.4870 -2.3273  0.0671  1.2403  0.0626 -0.3760  158.2321    0.3260  1.0000 -99.0000 -0.0967  0.2203 -99.0000 12988.0000 2M18031161-2845006  
 -5.173930  -7.253115  6.7842  0.6053 -4.0234  0.0344  1.8537  0.0278 -0.5736 -140.3295    3.0916  1.0000 -99.0000  0.0942  0.0685 -99.0000 12990.0000 2M18031172-3702311  
  0.211732  -4.289575  5.0522  0.1597 -4.5200  0.0651 -2.0898  0.0633 -0.4365  -97.0067    0.2270  1.0000 -99.0000  0.3108  0.0415 -99.0000 12991.0000 2M18031233-3055092  
  0.857078  -3.929707  4.7716  0.2514 -1.6611  0.0314  1.0341  0.0325 -0.4132   21.4263    0.2100  1.0000 -99.0000  0.1653  0.0547 -99.0000 12992.0000 2M18031242-3010545  
 -5.517636  -7.442220  8.9478  0.4507 -5.7039  0.0330 -0.9200  0.0329 -0.3495    8.9731    0.3599  1.0000 -99.0000 -0.0918  0.2540 -99.0000 12993.0000 2M18031247-3725543  
  8.282947   0.255433  5.7211  0.6447 -9.6572  1.0011  0.9096  1.0520 -0.4273  162.0733    0.5058  1.0000 -99.0000  0.1338 -0.0158 -99.0000 12994.0000 2M18031252-2139451  
 -2.053332  -5.551039  6.1486  0.3075 -4.5143  0.0306  5.1227  0.0343 -0.3957   70.1368    0.0456  1.0000 -99.0000 -0.4203  0.2467 -99.0000 12997.0000 2M18031341-3330165  
 25.777708   9.883866  5.4581  0.2197 -8.4068  0.0339 -1.7417  0.0249 -0.3280   58.7747    1.5963  1.0000 -99.0000 -0.3547  0.3142 -99.0000 12998.0000 2M18031359-0146193  
  4.346208  -1.977219  6.2453  0.4892 -6.1953  0.0385  1.8853  0.0441 -0.3017 -133.2607    0.2955  1.0000 -99.0000 -0.4798  0.3522 -99.0000 12999.0000 2M18031423-2611159  
  5.051918  -1.579753  7.0922  0.9466 -7.6385  0.1143 -2.9683  0.1205 -0.3459    1.6380    0.5037  1.0000 -99.0000  0.2874  0.0154 -99.0000 13000.0000 2M18031440-2522410  
  1.372862  -3.649840  8.9899  0.9430 -7.8936  0.0721  1.9571  0.0702 -0.4493   39.0713    3.7521  1.0000 -99.0000 -0.0707  0.1316 -99.0000 13002.0000 2M18031453-2935456  
  1.274063  -3.707075  7.2475  0.4710 -4.0999  0.0474  3.7266  0.0543 -0.3176 -225.7002    0.4213  1.0000 -99.0000 -0.5768  0.3508 -99.0000 13003.0000 2M18031499-2942360  
 19.279856   6.392672  4.5454  0.0742 -7.2610  0.0697 -2.3737  0.0716 -0.2808   97.7698    0.3899  1.0000 -99.0000 -0.4216  0.3183 -99.0000 13004.0000 2M18031564-0905232  
 -3.278496  -6.234886  8.3581  0.9248 -8.1828  0.0171 -4.3457  0.0187 -0.3860   85.9382    0.0299  1.0000 -99.0000 -0.6852  0.2903 -99.0000 13005.0000 2M18031584-3454070  
  1.459606  -3.607232  5.4477  0.3234 -8.5420  0.0595 -0.4886  0.0630 -0.3928  -93.0957    0.1717  1.0000 -99.0000  0.4710  0.0428 -99.0000 13006.0000 2M18031596-2929588  
 30.811792  12.437937  6.2203  0.2685 -8.6527  0.0186 -0.5782  0.0140 -0.2755   23.0852    0.1947  1.0000 -99.0000 -0.5560  0.3323 -99.0000 13007.0000 2M18031637+0347156  
  0.019624  -4.413732  5.7899  0.3364 -7.3444  0.0465  4.2274  0.0443 -0.4186   81.7193    0.2725  1.0000 -99.0000  0.3371  0.0451 -99.0000 13008.0000 2M18031650-3108494  
  0.472967  -4.161705  7.1282  0.5517 -3.7744  0.0902  2.3196  0.1000 -0.2785 -195.1543    0.9293  1.0000 -99.0000  0.3334  0.0521 -99.0000 13010.0000 2M18031667-3037463  
  1.259893  -3.722323  7.0560  0.8605 -9.1737  0.0396  5.2992  0.0451 -0.2930  -89.4418    0.0238  1.0000 -99.0000 -0.3247  0.2793 -99.0000 13011.0000 2M18031676-2943472  
-14.672535 -12.232319  3.8555  0.1393 -2.9243  0.0144  7.7410  0.0160 -0.2880   -5.9265    0.3076  1.0000 -99.0000 -0.3614  0.3143 -99.0000 13012.0000 2M18031684-4738322  
  0.118105  -4.361327 10.2219  0.7444 -9.2630  0.0801 -1.8464  0.0823 -0.4333  -77.4250    4.1808  1.0000 -99.0000  0.3979  0.0434 -99.0000 13014.0000 2M18031711-3102087  
  1.981986  -3.319878  6.7643  0.5267 -4.5201  0.0336  1.2355  0.0330 -0.3759  -32.5233    0.0276  1.0000 -99.0000  0.4023  0.0093 -99.0000 13015.0000 2M18031725-2854156  
 -5.192599  -7.285127  7.2971  0.7927  1.1771  0.0254  0.1379  0.0223 -0.5356  179.8150    0.5932  1.0000 -99.0000 -0.6935  0.3539 -99.0000 13016.0000 2M18031749-3704249  
  1.588958  -3.543298  6.7230  0.3711 -4.9730  0.0302 -5.5341  0.0368 -0.3212 -138.4458    0.0226  1.0000 -99.0000 -0.3687  0.3247 -99.0000 13017.0000 2M18031799-2921208  
 19.587836   6.549195  5.6082  0.3144 -4.9782  0.0297 -2.8216  0.0263 -0.3917   51.1008    1.5884  1.0000 -99.0000 -0.3989  0.2872 -99.0000 13018.0000 2M18031818-0844465  
 -5.057938  -7.214948  8.6225  0.7490 -8.0924  0.0240  0.1741  0.0226 -0.4450   -9.0237    0.2126  1.0000 -99.0000  0.1983 -0.0061 -99.0000 13019.0000 2M18031825-3655217  
  2.007561  -3.309951  8.3598  0.4899 -6.5494  0.0321  4.6676  0.0286 -0.4468  -92.1250    0.0273  1.0000 -99.0000 -0.6863  0.3684 -99.0000 13020.0000 2M18031830-2852379  
  8.492550   0.344299  3.7143  0.3760  0.6050  0.5619  0.5411  0.6082 -0.3153  -23.6275    0.2994  1.0000 -99.0000  0.4064 -0.0098 -99.0000 13024.0000 2M18031918-2126109  
  0.178196  -4.336666  7.7255  0.3525  0.1551  0.0408 -0.5249  0.0462 -0.3475   34.3510    0.2987  1.0000 -99.0000 -0.6200  0.3509 -99.0000 13025.0000 2M18031925-3058171  
  1.987751  -3.326169  5.0974  0.1371 -1.6310  0.0398  0.5586  0.0359 -0.4581  -87.3238    0.1118  1.0000 -99.0000 -0.0622  0.1479 -99.0000 13026.0000 2M18031952-2854087  
  0.699295  -4.047765  4.5187  0.4950 -1.9535  0.0315  0.1615  0.0354 -0.3288  -68.3262    0.0223  1.0000 -99.0000 -0.6856  0.3119 -99.0000 13027.0000 2M18031968-3022364  
 -5.311584  -7.360345  8.8343  0.6898 -8.7740  0.0220  0.6840  0.0202 -0.4185  -53.2931    0.2547  1.0000 -99.0000  0.2572  0.0287 -99.0000 13029.0000 2M18032034-3712475  
 -5.427853  -7.423471  5.1493  0.2660 -3.4828  0.0265 -1.7356  0.0252 -0.4266  -63.6786    0.1172  1.0000 -99.0000 -0.0916  0.2274 -99.0000 13030.0000 2M18032039-3720408  
 -2.102535  -5.607936  5.3541  0.3205 -0.7633  0.0204 -2.7057  0.0219 -0.3083  -68.1623    0.0244  1.0000 -99.0000 -0.0643  0.1695 -99.0000 13033.0000 2M18032089-3334300  
  4.900173  -1.695178  4.9995  0.2588 -2.0032  0.1503 -2.8886  0.1235 -0.4931 -110.3728    0.2480  1.0000 -99.0000  0.2339  0.0966 -99.0000 13034.0000 2M18032129-2534008  
 12.438573   2.561104  5.2688  0.3042 -5.1954  0.0248  2.2665  0.0248 -0.3675   26.9141    0.2694  1.0000 -99.0000 -0.6068  0.3288 -99.0000 13035.0000 2M18032145-1654418  
  1.667116  -3.514114  7.9518  1.1095 -6.3844  0.0292 -6.1140  0.0351 -0.3055 -153.7715    0.0257  1.0000 -99.0000 -0.5529  0.3163 -99.0000 13036.0000 2M18032149-2916244  
  1.441610  -3.645043  8.1197  0.8653 -9.8116  0.1173  0.0923  0.1072 -0.4694  108.5406    0.3260  1.0000 -99.0000  0.1233  0.0376 -99.0000 13038.0000 2M18032263-2932017  
-15.143794 -12.485363  6.5695  0.3397 -5.0163  0.0206 -3.0594  0.0252 -0.1111  -55.0583    2.0191  1.0000 -99.0000 -0.1267  0.2342 -99.0000 13039.0000 2M18032275-4810024  
  2.119925  -3.265663  8.4830  0.5558 -6.8876  0.0373  2.4055  0.0304 -0.5259   70.3103    0.0609  1.0000 -99.0000 -0.7696  0.4031 -99.0000 13040.0000 2M18032277-2845277  
 -1.675877  -5.380698  9.0574  0.7548 -6.7469  0.0481 -0.5043  0.0439 -0.4498  -70.2567    0.0272  1.0000 -99.0000  0.4485  0.0173 -99.0000 13041.0000 2M18032298-3305361  
-19.758555 -14.712480  4.5211  0.2700 -3.4990  0.0147  0.0213  0.0147 -0.1706  -25.8108    0.3197  1.0000 -99.0000 -0.4260  0.2921 -99.0000 13042.0000 2M18032299-5310294  
  1.393212  -3.674161 11.6446  0.4918 -6.6578  0.0686  0.5360  0.0796 -0.3980   -0.7292    1.2146  1.0000 -99.0000 -0.5649  0.3356 -99.0000 13043.0000 2M18032312-2935246  
-15.511099 -12.668640  7.9230  0.3919 -3.0357  0.0162 -1.1669  0.0179 -0.1718  -82.3463    0.3694  1.0000 -99.0000 -0.3443  0.3625 -99.0000 13044.0000 2M18032325-4834119  
 -4.970580  -7.186547  3.4937  0.1367 -4.1088  0.0238  0.4237  0.0226 -0.3530   20.9915    0.4463  1.0000 -99.0000 -0.3416  0.3000 -99.0000 13045.0000 2M18032325-3649590  
  0.974849  -3.909204  7.3797  0.4050 -6.0039  0.0382 -0.8298  0.0408 -0.3530  -29.1161    0.3237  1.0000 -99.0000 -0.7254  0.3640 -99.0000 13046.0000 2M18032341-3004093  
  1.909084  -3.387243  7.2423  0.5936 -4.7921  0.0231 -1.0557  0.0285 -0.3278   56.3365    0.0221  1.0000 -99.0000 -0.2738  0.2667 -99.0000 13047.0000 2M18032358-2900027  
 25.141127   9.502374  4.8039  0.1738 -6.0034  0.0251 -0.4033  0.0274 -0.1263  -79.1827    0.3769  1.0000 -99.0000 -0.1397  0.2601 -99.0000 13048.0000 2M18032377-0230187  
  0.550762  -4.149927  8.3564  0.7591 -9.7577  0.0492  0.3144  0.0607 -0.3170   31.3863    0.0286  1.0000 -99.0000  0.4628  0.0592 -99.0000 13049.0000 2M18032438-3033215  
  2.237774  -3.206452  6.0906  0.4857 -8.9284  0.0301  2.4551  0.0264 -0.4331  177.8779    0.1408  1.0000 -99.0000  0.3877  0.0185 -99.0000 13050.0000 2M18032441-2837339  
 -5.642742  -7.556833 10.1011  0.5903 -8.5745  0.0310 -0.4046  0.0332 -0.4081   59.4793    0.4162  1.0000 -99.0000 -0.2084  0.3196 -99.0000 13052.0000 2M18032496-3735439  
  1.231700  -3.775129  3.4923  0.2448 -2.1140  0.0239 -0.8505  0.0294 -0.2712   17.2300    0.2996  1.0000 -99.0000  0.3707  0.0166 -99.0000 13053.0000 2M18032569-2946487  
  5.110595  -1.596121  3.4618  0.2257 -2.8416  0.0421 -1.9538  0.0528 -0.2774   19.3027    1.2075  1.0000 -99.0000  0.1978 -0.0431 -99.0000 13054.0000 2M18032584-2520061  
  0.614517  -4.122057  9.5299  0.9310 -11.8086  0.0308  1.0676  0.0360 -0.3402  -96.5572    0.2936  1.0000 -99.0000 -0.6328  0.2808 -99.0000 13055.0000 2M18032624-3029126  
  0.583419  -4.140662  3.8070  0.2759 -10.6273  0.0455 -6.9218  0.0541 -0.3473   55.2751    0.0566  1.0000 -99.0000 -0.6329  0.2939 -99.0000 13056.0000 2M18032656-3031231  
 -0.271848  -4.617394  7.4464  0.6558 -5.2869  0.0350  3.8374  0.0330 -0.5151   20.2053    0.0275  1.0000 -99.0000  0.1696  0.0993 -99.0000 13057.0000 2M18032668-3130000  
-15.380190 -12.616815  9.1623  0.4210 -7.1852  0.0195  0.7915  0.0236 -0.0249   48.7647    0.3571  1.0000 -99.0000 -0.4041  0.0532 -99.0000 13058.0000 2M18032740-4825571  
 -3.110773  -6.190115  6.5499  0.4848 -1.5336  0.0226  0.3617  0.0227 -0.4049    1.4063    0.0254  1.0000 -99.0000  0.2542  0.0602 -99.0000 13059.0000 2M18032793-3444038  
  4.874770  -1.740120  4.3487  0.1842 -1.3825  0.0905  0.9978  0.0798 -0.4487  -23.3266    0.4385  1.0000 -99.0000  0.3107  0.0189 -99.0000 13061.0000 2M18032838-2536401  
 -4.972007  -7.207999  6.5515  0.5192 -5.0853  0.0192 -2.7528  0.0186 -0.3384 -101.6025    0.0821  1.0000 -99.0000  0.1924  0.0687 -99.0000 13062.0000 2M18032868-3650404  
  5.272698  -1.521355  3.5504  0.3120 -4.0500  0.0535 -1.0381  0.0581 -0.3118  -19.3552    0.4286  1.0000 -99.0000  0.2543  0.0297 -99.0000 13063.0000 2M18032969-2509258  
  1.432519  -3.680140  7.2258  0.4845 -6.8643  0.0440  2.4608  0.0628 -0.3217 -243.4060    0.3354  1.0000 -99.0000  0.1144  0.1374 -99.0000 13064.0000 2M18032986-2933321  
 -5.451136  -7.473228  3.5898  0.4050 -2.4142  0.0277  0.1247  0.0280 -0.3561  -27.7135    3.7178  1.0000 -99.0000  0.1261 -0.0550 -99.0000 13065.0000 2M18033025-3723196  
  0.869650  -3.997639  7.2576  0.3918 -4.6408  0.0432  2.5282  0.0437 -0.4287 -147.2211    0.2369  1.0000 -99.0000  0.0278  0.1365 -99.0000 13066.0000 2M18033059-3012145  
  0.518095  -4.195543  8.1290  0.4244 -7.2040  0.0699  3.3806  0.0776 -0.3430  -53.9707    0.2442  1.0000 -99.0000  0.0203  0.1925 -99.0000 13067.0000 2M18033104-3036240  
  0.691374  -4.100216  9.1865  0.5082 -3.6226  0.0443 -0.9929  0.0485 -0.3880 -203.3580    0.0318  1.0000 -99.0000  0.0345  0.1897 -99.0000 13068.0000 2M18033135-3024335  
  0.620725  -4.141373  7.9133  0.3569 -10.6577  0.0442 -2.2425  0.0504 -0.3589  129.5591    0.0315  1.0000 -99.0000 -0.1364  0.2255 -99.0000 13070.0000 2M18033178-3029272  
 19.516735   6.445175  4.7809  0.3002 -6.5174  0.0335  0.9499  0.0315 -0.2995   32.2609    0.2771  1.0000 -99.0000  0.2544  0.0659 -99.0000 13071.0000 2M18033206-0851298  
 -5.042823  -7.260062  4.9205  0.3255 -3.5834  0.0277 -1.2293  0.0260 -0.4116  -44.7009    1.8548  1.0000 -99.0000  0.3319  0.0058 -99.0000 13072.0000 2M18033229-3655522  
  3.436039  -2.569625  6.5866  0.7357 -4.6041  0.0529 -2.7788  0.0515 -0.3945  -89.3096    0.7985  1.0000 -99.0000 -0.3161  0.0999 -99.0000 13073.0000 2M18033292-2716151  
  1.361023  -3.733797  7.3771  0.6837 -3.4662  0.0307 -1.3410  0.0338 -0.3569 -139.9346    0.1912  1.0000 -99.0000 -0.0196  0.1010 -99.0000 13074.0000 2M18033315-2938506  
  1.803293  -3.486967 10.3795  0.3970 -7.7975  0.0391  1.2248  0.0461 -0.3103 -107.3208    0.3119  1.0000 -99.0000 -0.0937  0.2216 -99.0000 13075.0000 2M18033328-2908299  
  2.723180  -2.972348  3.8988  0.1908 -0.9850  0.0330 -1.8075  0.0281 -0.4605   51.6134    0.0273  1.0000 -99.0000  0.0662 -0.0005 -99.0000 13076.0000 2M18033348-2805201  
 -1.933496  -5.565798  5.1005  0.2250 -2.1553  0.0311 -1.1219  0.0271 -0.5194   34.5613    0.0372  1.0000 -99.0000 -0.2608  0.2935 -99.0000 13077.0000 2M18033375-3324267  
 20.193679   6.806509  5.5127  0.2872 -5.3003  0.0330  5.0433  0.0275 -0.3034  120.9057    0.3061  1.0000 -99.0000 -0.5770  0.3267 -99.0000 13078.0000 2M18033376-0805419  
 -5.134459  -7.315862  8.3307  0.4797 -6.1917  0.0301 -2.5626  0.0286 -0.4425  -47.5983    0.3996  1.0000 -99.0000 -0.6564  0.3610 -99.0000 13079.0000 2M18033392-3702156  
 28.890345  11.389735  9.6945  0.9281 -6.8538  0.0145 -1.0064  0.0141 -0.0843  -21.4124    0.6258  1.0000 -99.0000 -0.6672  0.3047 -99.0000 13080.0000 2M18033423+0138111  
-15.071730 -12.485736  6.8033  0.3559 -8.2804  0.0204 -2.9160  0.0269 -0.1060  -44.7240    0.3967  1.0000 -99.0000 -0.5568  0.2775 -99.0000 13081.0000 2M18033433-4806171  
 18.623185   5.944371  6.5302  0.3748 -7.9391  0.0341  0.0010  0.0277 -0.3691  -15.5585    0.2036  1.0000 -99.0000 -0.5780  0.3811 -99.0000 13082.0000 2M18033443-0952407  
-19.348154 -14.552405 10.8961  0.5759 -5.0948  0.0159 -0.0273  0.0183 -0.2064   55.1048    0.3510  1.0000 -99.0000 -0.6707  0.3749 -99.0000 13083.0000 2M18033466-5244517  
  0.458975  -4.244701  3.5149  0.1457 -4.0157  0.0298  8.9195  0.0351 -0.3770 -160.0440    0.2895  1.0000 -99.0000 -0.7280  0.3324 -99.0000 13084.0000 2M18033500-3040557  
  1.764635  -3.517029  8.3652  0.7547 -4.3575  0.0322 -2.7261  0.0309 -0.4124  -80.4378    0.7085  1.0000 -99.0000 -0.7344  0.3196 -99.0000 13085.0000 2M18033529-2911240  
 -5.272463  -7.396049  6.9680  0.2585 -3.9693  0.0201  1.0673  0.0194 -0.4095 -203.8396    0.1955  1.0000 -99.0000 -0.3856  0.2606 -99.0000 13086.0000 2M18033538-3711465  
  0.053739  -4.474947  6.6620  0.6551 -8.8313  0.0350  5.3143  0.0335 -0.3906   36.4654    0.0226  1.0000 -99.0000 -0.5554  0.3451 -99.0000 13087.0000 2M18033615-3108498  
 -2.875763  -6.093958  7.4059  0.3169 -11.0773  0.0313  1.4570  0.0288 -0.4425   46.4818    0.0339  1.0000 -99.0000 -0.7004  0.3705 -99.0000 13088.0000 2M18033629-3428598  
 -4.872995  -7.183959 10.1763  0.7332 -6.1837  0.0252 -0.4827  0.0233 -0.3900 -108.7398    0.5308  1.0000 -99.0000 -0.2658  0.2812 -99.0000 13089.0000 2M18033649-3644486  
  4.937201  -1.739969  3.4545  0.2729 -2.9775  0.0469 -0.6872  0.0515 -0.3636   12.0010    0.4019  1.0000 -99.0000  0.2997 -0.0240 -99.0000 13090.0000 2M18033650-2533241  
  0.048844  -4.479138  6.5462  0.2592 -8.4097  0.0398  0.6002  0.0381 -0.3988  -40.3546    1.4145  1.0000 -99.0000 -0.3004  0.1494 -99.0000 13091.0000 2M18033654-3109125  
 -0.086774  -4.555338  6.5664  0.3207  0.0191  0.0446  1.4189  0.0429 -0.3814  -97.1119    0.0293  1.0000 -99.0000 -0.2598  0.1779 -99.0000 13092.0000 2M18033670-3118314  
  1.736480  -3.538854  4.0982  0.2607 -4.2274  0.0324 -1.4383  0.0395 -0.3124  -62.2571    0.1822  1.0000 -99.0000  0.2013  0.0615 -99.0000 13093.0000 2M18033674-2913306  
  2.201389  -3.281645  8.7910  0.8341 -3.8281  0.0379 -1.3029  0.0333 -0.4735  159.8393    0.0284  1.0000 -99.0000  0.2816  0.0216 -99.0000 13095.0000 2M18033748-2841406  
  0.954781  -3.979337  8.0095  0.4263 -4.1566  0.0302  2.9283  0.0318 -0.4149 -178.0718    0.0246  1.0000 -99.0000 -0.7577  0.3549 -99.0000 13097.0000 2M18033767-3007155  
  1.319825  -3.775888  6.9520  0.3679 -5.1284  0.0541  3.9238  0.0604 -0.3341  145.3491    0.3029  1.0000 -99.0000  0.0921  0.1069 -99.0000 13098.0000 2M18033777-2942140  
 -1.706712  -5.458907  8.5048  0.3970 -6.3882  0.0373 -0.2690  0.0324 -0.5104 -256.3071    0.0319  1.0000 -99.0000 -0.4176  0.4296 -99.0000 13099.0000 2M18033832-3309295  
  1.830110  -3.494460  6.4438  0.5329 -5.6570  0.0292 -2.7419  0.0374 -0.2625 -191.9145    0.0282  1.0000 -99.0000  0.2933  0.0171 -99.0000 13100.0000 2M18033866-2907190  
  2.582469  -3.073098  6.6970  0.5865 -2.4819  0.0301  3.9925  0.0353 -0.2954  111.7768    0.0257  1.0000 -99.0000  0.2423  0.0256 -99.0000 13101.0000 2M18033867-2815387  
-14.561818 -12.246151  5.4647  0.1719 -4.4114  0.0157 -2.0995  0.0146 -0.3775  -87.2800    0.2261  1.0000 -99.0000 -0.2716  0.2428 -99.0000 13102.0000 2M18033870-4733078  
  1.708238  -3.563336  5.7158  0.3781 -5.5581  0.0239  5.0764  0.0308 -0.2899   73.3661    0.0252  1.0000 -99.0000 -0.5707  0.3847 -99.0000 13103.0000 2M18033884-2915423  
  1.310113  -3.787846  7.6166  0.8967 -1.8912  0.0404  2.3303  0.0397 -0.4076 -167.1876    0.0262  1.0000 -99.0000  0.3817  0.0173 -99.0000 13105.0000 2M18033932-2943052  
  0.166945  -4.425392  7.9149  0.5435 -2.3791  0.0514 -1.1118  0.0496 -0.4448 -164.1922    0.0327  1.0000 -99.0000  0.4309 -0.0216 -99.0000 13106.0000 2M18033941-3101282  
  0.556905  -4.209251  9.3217  0.8104 -6.2061  0.0512  1.6037  0.0599 -0.3194  -17.0600    0.5062  1.0000 -99.0000  0.0963  0.1093 -99.0000 13107.0000 2M18033963-3034465  
  1.130329  -3.891973  5.0920  0.5976 -3.4022  0.0499 -1.8562  0.0539 -0.3547  -20.2733    0.0225  1.0000 -99.0000 -0.3404  0.2386 -99.0000 13110.0000 2M18034022-2955318  
  1.782359  -3.527883  6.1819  0.3705 -3.3899  0.0220 -4.2773  0.0285 -0.2661   11.9499    0.0271  1.0000 -99.0000 -0.5580  0.3704 -99.0000 13111.0000 2M18034027-2910475  
  0.295754  -4.357199  8.8525  0.7258 -9.0205  0.0521  0.4056  0.0520 -0.3751   34.6356    0.3835  1.0000 -99.0000  0.1398  0.0328 -99.0000 13112.0000 2M18034027-3052447  
  1.744240  -3.549699  5.8462  0.2744 -9.6679  0.0674  4.2914  0.0825 -0.3489   79.4888    0.2703  1.0000 -99.0000 -0.2964  0.3253 -99.0000 13113.0000 2M18034040-2913254  
-14.353654 -12.148053  4.9650  0.0716 -4.9406  0.0199 -3.6792  0.0209 -0.3087  -34.3562    0.3945  1.0000 -99.0000 -0.0732  0.1332 -99.0000 13115.0000 2M18034049-4719349  
  1.389486  -3.750261  7.6478  0.5909 -6.2465  0.0412 -4.9258  0.0497 -0.2596  -10.6893    0.0238  1.0000 -99.0000 -0.0016  0.1123 -99.0000 13118.0000 2M18034094-2937502  
 -0.139364  -4.602130 12.2449  0.8189 -9.3085  0.0433  1.7383  0.0523 -0.2967 -126.2572    1.3919  1.0000 -99.0000 -0.7869  0.3735 -99.0000 13119.0000 2M18034102-3122380  
 -3.432334  -6.417697  7.3849  0.6735 -5.3714  0.0270  2.3084  0.0303 -0.4598 -209.5971    0.0246  1.0000 -99.0000  0.1054  0.1166 -99.0000 13120.0000 2M18034116-3507269  
  2.173790  -3.313209  5.0391  0.4022 -1.7263  0.0302 -2.7412  0.0243 -0.4553  -90.9950    0.0267  1.0000 -99.0000  0.3531  0.0196 -99.0000 13121.0000 2M18034132-2844028  
 20.425575   6.896057  5.6038  0.2387 -4.0337  0.0568 -3.3093  0.0448 -0.3882   38.4816    0.3114  1.0000 -99.0000 -0.4092  0.3347 -99.0000 13122.0000 2M18034153-0751001  
  0.539072  -4.228920  7.9528  1.0016 -0.3797  0.0686  0.6668  0.0820 -0.3521 -116.9536    0.2560  1.0000 -99.0000  0.4243  0.0315 -99.0000 13123.0000 2M18034200-3036170  
  1.428126  -3.734759  8.7514  0.8849 -6.4622  0.0427 -0.2426  0.0497 -0.3263  -32.8941    0.0231  1.0000 -99.0000 -0.0780  0.1307 -99.0000 13124.0000 2M18034241-2935219  
 -5.325669  -7.451551  4.0439  0.1549 -5.6163  0.0235  1.1990  0.0221 -0.3976    4.6019    0.4081  1.0000 -99.0000 -0.1904  0.2615 -99.0000 13125.0000 2M18034246-3716089  
  1.420164  -3.739823  8.6019  0.6456 -5.4807  0.0696  2.0799  0.0765 -0.3477  206.4859    0.0285  1.0000 -99.0000  0.1645  0.0416 -99.0000 13126.0000 2M18034256-2935558  
 20.748223   7.066185  3.9736  0.2470 -5.4374  0.0728 -0.5935  0.0678 -0.2844   97.9295    0.2624  1.0000 -99.0000 -0.0512  0.1753 -99.0000 13127.0000 2M18034263-0729147  
  1.866796  -3.491030  8.4421  1.2309 -7.7747  0.0267  0.3591  0.0289 -0.3435  143.6736    0.0261  1.0000 -99.0000 -0.7210  0.3317 -99.0000 13128.0000 2M18034277-2905180  
  1.307191  -3.803808  3.9861  0.2757 -1.6127  0.0267  0.0829  0.0297 -0.3061    1.0347    0.0254  1.0000 -99.0000  0.3814  0.0255 -99.0000 13129.0000 2M18034278-2943425  
