l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
  0.037271  -3.213222  5.7057  0.3737 -2.5743  0.0319  3.3760  0.0300   0.0300    7.6715    0.0000  1.0000 -99.0000 -0.2380  0.2813  9.0143 13707.0000 2M17582685-3032259  
  9.834161   2.422450  6.3317  0.4398 -5.4678  0.1249 -0.3474  0.1178   0.1178  -25.7707    0.0000  1.0000 -99.0000 -0.2261  0.2656  8.6807 13708.0000 2M17582711-1914310  
 -0.693303  -3.633751  7.5855  0.6960 -3.6372  0.0471  3.3405  0.0493   0.0493 -172.4016    0.0000  1.0000 -99.0000  0.3631  0.0002  8.5236 13709.0000 2M17582759-3122565  
  5.809803   0.100534  4.1931  0.2748 -4.6022  0.2523  0.1935  0.2220   0.2220  -49.9242    0.0815  1.0000 -99.0000 -0.0237  0.1619  8.4838 13712.0000 2M17582827-2353133  
 -1.527804  -4.112858  4.3435  0.2312  1.4618  0.0385 -0.5076  0.0399   0.0399  -62.3676    0.0000  1.0000 -99.0000  0.0525  0.1341  7.8274 13713.0000 2M17582845-3220346  
  6.227029   0.337078  5.4163  0.4454 -10.1456  0.1395 -0.3386  0.1279   0.1279  217.6323    0.0030  1.0000 -99.0000  0.2636 -0.0057  6.5612 13714.0000 2M17582917-2324267  
 -2.711638  -4.792705  5.6065  0.4020 -2.8459  0.0276 -3.9714  0.0303   0.0303  -31.0249    0.0000  1.0000 -99.0000  0.3527 -0.0359  4.5805 13716.0000 2M17583037-3342179  
 -0.803062  -3.707959  6.8507  0.6478 -4.5962  0.0442  2.7969  0.0422   0.0422 -222.8744    0.0000  1.0000 -99.0000  0.3576  0.0336  4.6605 13717.0000 2M17583042-3130514  
  9.919818   2.455435  6.0536  0.5484 -7.2389  0.0619 -2.8977  0.0824   0.0824  147.1832    0.0000  1.0000 -99.0000  0.4165 -0.0340  7.6741 13719.0000 2M17583067-1909047  
 -1.849640  -4.305225  7.0809  0.4072 -3.5310  0.0640  2.6869  0.0677   0.0677  -15.3718    0.0797  1.0000 -99.0000  0.0874  0.1479  7.0354 13720.0000 2M17583076-3243014  
  9.818187   2.395361  5.4575  0.3823 -7.7624  0.0861 -0.0712  0.0906   0.0906  120.0904    0.0000  1.0000 -99.0000 -0.2884  0.2453  8.7731 13721.0000 2M17583106-1916094  
-15.514769 -11.760491  3.5286  0.1403 -13.1299  0.0211 -6.6930  0.0203   0.0203 -146.4805    0.0831  1.0000 -99.0000 -0.1825  0.3050  8.3154 13722.0000 2M17583114-4809237  
 -1.535729  -4.132167  6.4853  0.5373 -5.9246  0.0565 -0.3814  0.0583   0.0583  117.3394    0.0832  1.0000 -99.0000  0.3855  0.0591  6.4353 13723.0000 2M17583210-3221338  
 -1.752733  -4.257877  7.8633  0.7243 -0.9922  0.0516  2.0654  0.0513   0.0513   81.8205    0.0000  1.0000 -99.0000  0.3835  0.0464  8.0876 13724.0000 2M17583267-3236348  
  3.400007  -1.309016  7.4568  0.7208 -5.0308  0.0581 -2.4415  0.0763   0.0763 -276.1055    0.1835  1.0000 -99.0000  0.1407  0.0539  8.4178 13725.0000 2M17583309-2640428  
 -1.660155  -4.213334  8.3195  0.4447 -7.6166  0.0536  0.8695  0.0601   0.0601  -16.4625    0.0419  1.0000 -99.0000  0.2900  0.0679  6.5463 13727.0000 2M17583467-3230266  
 -1.810943  -4.299937  5.7012  0.1951 -1.1132  0.0505 -1.8687  0.0515   0.0515  -78.3436    0.0503  1.0000 -99.0000  0.3548  0.0290  5.4826 13728.0000 2M17583489-3240513  
 -1.619406  -4.191613  6.8077  0.4311 -2.4390  0.0571 -1.7811  0.0616   0.0616   99.7881    0.0520  1.0000 -99.0000  0.1433  0.1052  7.6024 13729.0000 2M17583503-3227408  
 -1.776358  -4.282470  7.9859  0.7367 -6.7499  0.0300 -4.8890  0.0303   0.0303 -173.9809    0.0000  1.0000 -99.0000 -0.3018  0.1833  7.5023 13730.0000 2M17583544-3238323  
 -0.193644  -3.389071  4.6766  0.2425 -2.5226  0.0512  1.1506  0.0479   0.0479 -108.3078    0.0000  1.0000 -99.0000  0.4087  0.0394  4.1484 13734.0000 2M17583747-3049407  
  9.758645   2.332065  4.8650  0.2731 -9.2849  0.0476 -0.4194  0.0498   0.0498  -27.6841    0.0000  1.0000 -99.0000 -0.3491  0.3287  8.7962 13735.0000 2M17583748-1921086  
 -0.614140  -3.630450 10.0946  0.6699 -5.2319  0.0572  1.1506  0.0614   0.0614   73.2344    0.0000  1.0000 -99.0000  0.0343  0.1473  7.9965 13736.0000 2M17583781-3118437  
  6.175850   0.267979  3.7042  0.3347 -1.4360  0.2163  0.1549  0.2059   0.2059  -14.5893    0.0188  1.0000 -99.0000  0.1993  0.0234  6.0751 13737.0000 2M17583815-2329105  
 24.599035  10.563703  4.4324  0.3315 -6.0335  0.0212 -0.0986  0.0199   0.0199   10.0031    0.2796  1.0000 -99.0000  0.0844  0.0205  4.5186 13738.0000 2M17583847-0228333  
  9.563551   2.210399  4.4035  0.3565 -7.5343  0.2697 -2.7161  0.2294   0.2294   82.4455    0.0000  1.0000 -99.0000  0.4276  0.0246  3.9364 13742.0000 2M17583962-1934553  
 -2.363519  -4.633629  9.9752  0.8502 -9.4812  0.0508 -0.1350  0.0478   0.0478  -15.0267    0.0000  1.0000 -99.0000  0.2729  0.0442  8.2518 13743.0000 2M17583991-3319291  
  4.774551  -0.547014  4.5223  0.3764  0.4980  0.8021 -0.8776  0.7920   0.7920    3.8281    0.1999  1.0000 -99.0000  0.2497  0.0410  5.4917 13744.0000 2M17583991-2506263  
-14.649129 -11.343079  3.5869  0.0583 -4.2774  0.0190 -2.6717  0.0233   0.0233  -56.1386    0.1181  1.0000 -99.0000 -0.3307  0.2882  7.2334 13746.0000 2M17584068-4712422  
 -0.238651  -3.429379  6.7994  0.5948 -5.2317  0.0632  4.6956  0.0602   0.0602  119.5609    0.0000  1.0000 -99.0000  0.4023  0.0262  6.8057 13747.0000 2M17584102-3053131  
  9.654054   2.247639  5.4304  0.5423 -6.0522  0.2362  3.2218  0.2307   0.2307  -51.8138    0.0000  1.0000 -99.0000  0.3600  0.0068  9.4650 13751.0000 2M17584287-1929062  
-20.480076 -14.281124  7.9673  0.4433 -7.3110  0.0153 -0.4764  0.0185   0.0185  -20.5511    0.0845  1.0000 -99.0000 -0.2566  0.2886  8.7796 13752.0000 2M17584304-5336395  
-14.675520 -11.365978  4.0939  0.1351 -0.7627  0.0123 -2.7802  0.0158   0.0158  -51.7149    0.0670  1.0000 -99.0000 -0.1509  0.2639  8.8508 13753.0000 2M17584355-4714430  
  5.627630  -0.074339  5.0675  0.4891  2.1508  0.8523 -3.7000  0.8432   0.8432  -64.6357    0.0136  1.0000 -99.0000  0.3820 -0.0038  4.6177 13754.0000 2M17584418-2407558  
  2.817547  -1.692837  9.2163  0.7493 -7.0559  0.0563 -0.0741  0.0615   0.0615  -37.2626    0.0936  1.0000 -99.0000 -0.3958  0.0738  6.7828 13756.0000 2M17584450-2722287  
 -1.646589  -4.245893  8.2255  0.6390 -7.3807  0.0427 -2.0625  0.0447   0.0447 -149.4424    0.0000  1.0000 -99.0000  0.3791  0.0774  6.4571 13757.0000 2M17584463-3230423  
 -0.544231  -3.620162  5.3028  0.4878 -10.9710  0.0985  1.2553  0.0784   0.0784  130.2655    0.0005  1.0000 -99.0000  0.4426  0.1012  3.2703 13759.0000 2M17584502-3114472  
 25.293069  10.896161  7.0685  0.4174 -6.3639  0.0197 -0.2893  0.0186   0.0186    6.4783    0.0954  1.0000 -99.0000 -0.3233  0.3112  7.7938 13762.0000 2M17584525-0143042  
 -3.961551  -5.557385  6.4289  0.3531 -6.8360  0.0248 -2.2923  0.0266   0.0266   -6.4758    0.0000  1.0000 -99.0000  0.2168  0.0512  6.7800 13763.0000 2M17584537-3509540  
 -0.609327  -3.658804  5.2139  0.5042 -0.5685  0.0257 -0.5744  0.0282   0.0282   -7.3648    0.0000  1.0000 -99.0000  0.3180  0.0377  8.5485 13764.0000 2M17584539-3119193  
  6.210371   0.253354  4.6243  0.4331 -8.0277  0.4552 -2.6625  0.4736   0.4736  -31.3455    0.1458  1.0000 -99.0000  0.3326  0.0091  9.2089 13766.0000 2M17584597-2327491  
  6.329046   0.320137  4.6780  0.3550 -5.5136  0.2523 -3.5473  0.2120   0.2120  -72.2689    0.0323  1.0000 -99.0000  0.1361  0.0327  7.2445 13768.0000 2M17584633-2319389  
 10.031981   2.447012  5.5095  0.4826 -2.6486  0.0673 -3.3836  0.0663   0.0663  -68.5324    0.0000  1.0000 -99.0000 -0.2121  0.2666  9.5158 13769.0000 2M17584669-1903299  
-20.651106 -14.375038  4.7608  0.2264 -3.6030  0.0176  0.3969  0.0195   0.0195 -113.0264    1.0588  1.0000 -99.0000 -0.3168  0.3126  4.6627 13772.0000 2M17584704-5348043  
  0.071344  -3.286160  7.6205  0.4115  0.0642  0.0446  1.0136  0.0398   0.0398  -21.2862    0.0000  1.0000 -99.0000 -0.3154  0.3616  9.3682 13776.0000 2M17584920-3032501  
 -1.548990  -4.212129  6.0287  0.3737 -3.6704  0.0419 -0.7303  0.0383   0.0383 -141.1461    0.0000  1.0000 -99.0000 -0.1517  0.2457  7.7935 13777.0000 2M17584998-3224377  
 -0.444118  -3.585716  7.2597  0.5961 -3.2136  0.0606 -4.5307  0.0630   0.0630 -141.7889    0.0000  1.0000 -99.0000  0.3133  0.1046  5.9541 13779.0000 2M17585053-3108334  
 -0.577260  -3.662472  7.3304  0.5863 -6.2083  0.0470  2.4522  0.0470   0.0470  195.6353    0.0000  1.0000 -99.0000  0.3642  0.0705  8.2174 13780.0000 2M17585074-3117458  
 10.028655   2.426579  3.6325  0.3583 -0.0231  0.1050 -1.1310  0.1112   0.1112  -47.6229    0.0000  1.0000 -99.0000  0.2125  0.0153  9.4895 13781.0000 2M17585078-1904169  
  1.656367  -2.387651  5.4820  0.4459 -7.2602  0.0384  0.9181  0.0384   0.0384   72.6213    0.0000  1.0000 -99.0000  0.5037 -0.0203  8.9146 13783.0000 2M17585119-2843371  
 -0.070811  -3.379904  9.3132  0.8500 -5.0993  0.0711  0.0145  0.0639   0.0639 -148.5404    0.0000  1.0000 -99.0000  0.3361  0.0166  8.0481 13785.0000 2M17585225-3043011  
  9.996443   2.401138  3.4862  0.1995 -0.8360  0.0673 -1.7457  0.0631   0.0631  -19.7982    0.0000  1.0000 -99.0000  0.0860  0.0286  7.1963 13786.0000 2M17585231-1906430  
 -2.623278  -4.830392  7.5337  0.7004 -4.9959  0.0217  1.5528  0.0215   0.0215  163.3913    0.0000  1.0000 -99.0000 -0.3557  0.3390  9.2986 13788.0000 2M17585236-3338493  
 24.917506  10.664033  7.4001  0.3081 -8.8307  0.0349 -0.8718  0.0368   0.0368  102.9833    0.1620  1.0000 -99.0000 -0.2090  0.2627  8.1844 13789.0000 2M17585270-0209094  
 -2.290460  -4.646509  8.0303  0.4653 -5.3388  0.0720 -3.3345  0.0637   0.0637  -39.3527    0.1065  1.0000 -99.0000  0.1764  0.1222  8.2740 13790.0000 2M17585345-3316041  
 -0.452125  -3.604386  4.6736  0.2283 -2.4663  0.0618 -1.1948  0.0633   0.0633  -47.6129    0.0315  1.0000 -99.0000  0.3212  0.0503  3.8686 13792.0000 2M17585396-3109317  
 -1.816621  -4.384269  8.1674  0.6445 -7.2757  0.0485 -3.7062  0.0524   0.0524   25.6665    0.0665  1.0000 -99.0000  0.4805  0.0328  6.4914 13795.0000 2M17585500-3243392  
  5.917294   0.041165  3.4085  0.2685 -2.2183  0.2503  0.1884  0.2261   0.2261  -71.0874    0.0327  1.0000 -99.0000  0.2028  0.0388  7.1798 13797.0000 2M17585585-2349246  
  0.066072  -3.317972  4.9019  0.3686 -1.7173  0.0438  3.4244  0.0402   0.0402 -152.5536    0.0196  1.0000 -99.0000  0.1698  0.0267  4.8331 13798.0000 2M17585617-3034033  
 -0.286718  -3.519278  9.1437  0.6290 -4.7420  0.0412 -2.0160  0.0357   0.0357   39.4770    0.0000  1.0000 -99.0000 -0.3506  0.2801  9.1753 13799.0000 2M17585619-3058236  
 10.073957   2.427520  4.2801  0.4099 -0.7841  0.0700 -0.3755  0.0712   0.0712   64.3508    0.0000  1.0000 -99.0000 -0.1041  0.1220  9.2125 13800.0000 2M17585629-1901539  
 -1.993721  -4.493817  8.6742  0.5915 -7.0546  0.0620  0.8820  0.0704   0.0704  156.5573    0.0914  1.0000 -99.0000  0.2489  0.1024  5.7919 13802.0000 2M17585728-3256067  
 -0.009773  -3.366278  9.8495  0.9503 -7.7974  0.0533 -0.3061  0.0493   0.0493   39.7630    0.0000  1.0000 -99.0000  0.2194  0.0224  9.5677 13804.0000 2M17585739-3039263  
 -0.224044  -3.490668  7.2048  0.5314 -4.2372  0.0367  1.8841  0.0357   0.0357 -236.0248    0.0000  1.0000 -99.0000  0.4500  0.0088  7.9239 13806.0000 2M17585792-3054170  
  9.956670   2.351360  5.8799  0.4049 -6.4715  0.0587 -3.0176  0.0611   0.0611  -19.2055    0.0000  1.0000 -99.0000  0.0427  0.0846  7.4173 13807.0000 2M17585826-1910162  
 -2.729981  -4.916460  8.5782  0.4821 -7.5443  0.0332 -2.1469  0.0358   0.0358 -165.4225    0.0000  1.0000 -99.0000  0.0669  0.0582  7.9419 13809.0000 2M17585883-3346551  
 -2.982966  -5.059828  7.1167  0.4690 -6.6996  0.0308 -0.9018  0.0334   0.0334   37.9108    0.0000  1.0000 -99.0000  0.1707  0.0795  8.4866 13810.0000 2M17585897-3404189  
  0.162700  -3.275764  7.7025  0.4374 -3.5104  0.0555  4.3024  0.0497   0.0497   95.7971    0.0000  1.0000 -99.0000  0.1877  0.0459  6.2088 13811.0000 2M17585929-3027464  
 -0.529066  -3.670872  7.9635  0.6092 -9.6070  0.0512 -3.1703  0.0540   0.0540  158.1834    0.0000  1.0000 -99.0000  0.2468  0.0251  6.9124 13812.0000 2M17585949-3115304  
  0.003037  -3.369240  8.1358  0.6042 -2.2126  0.0685 -0.1482  0.0662   0.0662 -188.6748    0.0000  1.0000 -99.0000  0.3637  0.0333  8.2164 13813.0000 2M17585987-3038516  
 -0.750569  -3.799730  5.8038  0.5269 -3.1959  0.1276 -2.7137  0.1518   0.1518 -110.8337    0.0587  1.0000 -99.0000  0.3476  0.0278  5.3411 13814.0000 2M17590017-3130514  
-19.752724 -13.975848  4.4691  0.1682 -1.0525  0.0135 -0.2825  0.0143   0.0143   -1.0550    0.1123  1.0000 -99.0000 -0.2496  0.2539  9.1985 13815.0000 2M17590053-5250371  
 -3.611682  -5.420993  3.4939  0.1746 -4.1159  0.0189 -0.5686  0.0183   0.0183  -48.3308    0.0000  1.0000 -99.0000  0.1748  0.0237  5.8257 13817.0000 2M17590076-3447408  
-20.028363 -14.113202  6.6828  0.2777 -2.2184  0.0225  0.3225  0.0219   0.0219  -12.9989    3.1319  1.0000 -99.0000 -0.3877  0.2861  9.0140 13819.0000 2M17590159-5308392  
 -3.035532  -5.102713  7.7443  0.4215 -4.4252  0.0271  1.8359  0.0348   0.0348  121.2037    0.0000  1.0000 -99.0000 -0.2729  0.2816  9.3888 13820.0000 2M17590231-3408190  
  6.126214   0.132205  3.6902  0.3325 -1.6660  0.2034  0.4897  0.1955   0.1955   41.0090    0.0224  1.0000 -99.0000  0.2006  0.0176  8.6850 13821.0000 2M17590247-2335493  
 -2.206357  -4.636495  6.7881  0.3111 -8.3971  0.0513 -0.6879  0.0444   0.0444  -65.4480    2.6268  1.0000 -99.0000 -0.0634  0.1175  7.2015 13822.0000 2M17590283-3311239  
-14.615288 -11.397535  3.8980  0.2164 -3.8973  0.0147 -2.5505  0.0161   0.0161 -111.9036    0.2896  1.0000 -99.0000 -0.3015  0.1918  9.0832 13824.0000 2M17590317-4712282  
 -0.070742  -3.425695  7.5321  0.5876 -6.2517  0.0679  4.2787  0.0610   0.0610   17.0752    0.0534  1.0000 -99.0000  0.4130  0.0796  7.5024 13825.0000 2M17590336-3044226  
 25.024547  10.669441  5.2805  0.2159 -4.8487  0.0321  0.5997  0.0325   0.0325  -30.1256    0.0373  1.0000 -99.0000 -0.3510  0.2681  9.6268 13826.0000 2M17590346-0203262  
 -0.649529  -3.755849  7.7907  0.7571 -7.2142  0.0299 -2.1094  0.0320   0.0320  156.3362    0.0000  1.0000 -99.0000 -0.0931  0.1647  6.8501 13827.0000 2M17590349-3124179  
  0.022259  -3.373653  9.7123  0.5486 -8.1115  0.0623 -1.0884  0.0620   0.0620 -107.3191    0.0000  1.0000 -99.0000  0.1731  0.1174  8.5589 13828.0000 2M17590360-3037595  
 -0.014504  -3.394940  8.0229  0.4635 -6.7780  0.0677 -4.1856  0.0551   0.0551   74.8955    0.0000  1.0000 -99.0000 -0.0473  0.1492  8.8983 13829.0000 2M17590368-3040322  
-15.054134 -11.626252  3.5612  0.0476  1.1721  0.0157 -0.5265  0.0174   0.0174  -56.6998    0.0673  1.0000 -99.0000 -0.2256  0.1679  6.0987 13830.0000 2M17590382-4741416  
 24.633336  10.459006  5.5415  0.2939 -3.1536  0.0220  0.7701  0.0194   0.0194   31.6910    0.3012  1.0000 -99.0000 -0.3078  0.3391  9.3667 13831.0000 2M17590447-0229443  
  0.184371  -3.287541  5.4235  0.3700 -3.6276  0.0378 -6.1610  0.0378   0.0378 -149.4820    0.0000  1.0000 -99.0000  0.3198  0.0809  6.9021 13832.0000 2M17590513-3026598  
 -1.706177  -4.362924  9.3466  0.9291 -4.8236  0.0267 -1.7567  0.0294   0.0294 -213.9041    0.0197  1.0000 -99.0000  0.0554  0.0364  7.9597 13834.0000 2M17590523-3237166  
-15.137108 -11.674159  3.6411  0.2335 -7.2544  0.0149  0.3105  0.0164   0.0164  -71.8167    0.0435  1.0000 -99.0000  0.1783 -0.0406  1.8084 13835.0000 2M17590545-4747208  
 -0.161310  -3.486133  5.5394  0.4100 -1.0682  0.1185 -1.8523  0.1159   0.1159  -11.6887    0.0364  1.0000 -99.0000  0.4426  0.0291  5.6155 13837.0000 2M17590550-3050531  
  9.854345   2.255136  6.2930  0.4253 -7.2377  0.1800 -3.6042  0.2072   0.2072   68.9779    0.0000  1.0000 -99.0000 -0.3356  0.2478  8.5996 13839.0000 2M17590655-1918279  
 -1.907714  -4.484654  6.9967  0.4366 -3.7634  0.0261  0.6207  0.0315   0.0315   55.0861    0.2676  1.0000 -99.0000 -0.3046  0.3261  7.6866 13841.0000 2M17590710-3251220  
  0.146190  -3.318270 10.1096  0.5562 -7.9401  0.0749  1.0710  0.0643   0.0643  -29.7761    0.0000  1.0000 -99.0000  0.1029  0.0946  7.6344 13842.0000 2M17590730-3029539  
 -0.439171  -3.653836  4.4939  0.3249 -2.6813  0.0753 -0.2097  0.0736   0.0736   22.4922    0.0000  1.0000 -99.0000  0.1269  0.0356  3.0965 13843.0000 2M17590781-3110195  
 -3.896226  -5.612713  4.6507  0.2986 -1.6972  0.0316  2.7439  0.0333   0.0333   14.0473    0.0000  1.0000 -99.0000  0.3744  0.0430  4.8892 13844.0000 2M17590890-3508080  
  9.644035   2.120658  4.3323  0.3665 -8.0504  0.1708 -1.5759  0.1644   0.1644   46.1023    0.0000  1.0000 -99.0000  0.2165  0.1100  7.4296 13845.0000 2M17590964-1933250  
 25.194978  10.726439  9.3502  0.3643 -6.3860  0.0554 -1.8338  0.0409   0.0409  -24.7199    0.0371  1.0000 -99.0000 -0.3571  0.3336  9.8710 13846.0000 2M17591032-0152577  
 -0.456816  -3.675562  7.4954  0.6519 -8.4930  0.0356 -3.5643  0.0398   0.0398 -116.1305    0.0000  1.0000 -99.0000  0.0327  0.1486  8.1369 13847.0000 2M17591066-3111533  
  9.885404   2.252438  6.0608  0.5034 -3.6610  0.0870 -2.5415  0.0969   0.0969  -28.0222    0.0000  1.0000 -99.0000 -0.1398  0.2561  9.1442 13849.0000 2M17591107-1916558  
 -3.371739  -5.327521  9.3376  0.6997 -6.8709  0.0248 -1.5119  0.0227   0.0227 -176.6325    0.0000  1.0000 -99.0000 -0.3588  0.2694  8.2612 13851.0000 2M17591130-3432265  
 -1.808992  -4.446280  6.5468  0.5106 -8.1452  0.0438  2.9059  0.0490   0.0490  -35.2677    0.0753  1.0000 -99.0000  0.1221  0.1066  7.3497 13852.0000 2M17591145-3245057  
 -0.141322  -3.499374  7.5942  0.6634 -0.9170  0.0592 -1.9283  0.0591   0.0591 -105.8679    0.0000  1.0000 -99.0000  0.3940  0.0217  8.9553 13853.0000 2M17591148-3050144  
 -2.209650  -4.673111  7.7450  0.4594 -3.2864  0.0501 -0.4029  0.0446   0.0446   58.2932    0.0000  1.0000 -99.0000  0.0994  0.1027  6.9659 13854.0000 2M17591150-3312392  
  5.610080  -0.204384  3.7003  0.2529 -1.1741  0.1543 -2.5525  0.1396   0.1396  -24.7047    0.1200  1.0000 -99.0000  0.1550  0.0276  7.2218 13855.0000 2M17591153-2412441  
 -0.275861  -3.577220  7.2500  0.5979 -7.1506  0.0505  1.2327  0.0472   0.0472  -34.6138    0.0461  1.0000 -99.0000  0.4974  0.0063  8.9579 13856.0000 2M17591178-3059332  
 -0.659852  -3.798155  7.0840  0.5731 -7.6338  0.0687  1.4787  0.0717   0.0717 -160.8856    0.1265  1.0000 -99.0000  0.4081  0.0744  6.2847 13857.0000 2M17591240-3126055  
 -0.626301  -3.781157  7.6905  0.6087 -6.5073  0.0984  0.4351  0.0934   0.0934    2.2295    0.0000  1.0000 -99.0000  0.4252  0.0409  7.3362 13859.0000 2M17591290-3123505  
 -1.917185  -4.513726  9.9958  0.7297 -8.6227  0.0531  0.6458  0.0632   0.0632   46.6992    0.1348  1.0000 -99.0000  0.4175  0.0364  7.7701 13860.0000 2M17591300-3252432  
 26.180551  11.226016  5.7244  0.3070 -3.4004  0.0286  1.6902  0.0217   0.0217   84.4146    0.0168  1.0000 -99.0000 -0.1432  0.2250  8.0317 13863.0000 2M17591338-0047379  
-15.599277 -11.936443  5.0334  0.2198 -4.0994  0.0182  0.2596  0.0183   0.0183  -12.7456    0.0667  1.0000 -99.0000 -0.2521  0.2702  8.8767 13864.0000 2M17591343-4818416  
  0.025883  -3.415431  8.8997  0.8799 -11.4861  0.0510 -1.0978  0.0466   0.0466  109.5661    0.0000  1.0000 -99.0000 -0.1429  0.0483  8.6267 13867.0000 2M17591422-3039028  
 -0.007806  -3.439424  8.9526  0.7010 -9.4858  0.0519 -0.9441  0.0468   0.0468  -83.0681    0.1476  1.0000 -99.0000  0.3158 -0.0002  4.9292 13869.0000 2M17591538-3041307  
 10.149648   2.381088  6.4448  0.6016 -7.8010  0.1260 -2.0550  0.1185   0.1185  149.3598    0.0000  1.0000 -99.0000 -0.1120  0.1023  8.1827 13871.0000 2M17591606-1859208  
 -2.122292  -4.642375  8.0930  0.5345 -5.3192  0.0622  0.6589  0.0535   0.0535  -27.6265    0.0636  1.0000 -99.0000  0.4150  0.1169  7.1630 13872.0000 2M17591615-3307119  
 -0.022937  -3.451494  7.2024  0.6398 -2.3240  0.0297 -4.3404  0.0278   0.0278 -174.7952    0.0000  1.0000 -99.0000  0.3085  0.0009  5.2219 13873.0000 2M17591622-3042395  
 -0.112693  -3.503142  6.0833  0.2897 -5.0497  0.0449 -2.5221  0.0416   0.0416  -33.5958    0.0000  1.0000 -99.0000 -0.3135  0.2706  8.8101 13874.0000 2M17591635-3048518  
 -0.302547  -3.613874  4.7304  0.3825 -2.0211  0.0609 -0.7875  0.0587   0.0587  -21.5944    0.0000  1.0000 -99.0000  0.1854  0.1080  6.0239 13876.0000 2M17591701-3102018  
 24.580792  10.366868  5.3817  0.1912 -3.6221  0.0272  3.4805  0.0264   0.0264   48.9835    0.1492  1.0000 -99.0000 -0.2771  0.2668  8.3110 13880.0000 2M17591812-0235049  
-15.116750 -11.704620 10.5098  0.4621 -5.9093  0.0319  0.1474  0.0290   0.0290  -27.1224    0.0546  1.0000 -99.0000 -0.3531  0.2927  8.7324 13881.0000 2M17591839-4747083  
 -0.589564  -3.783812  8.2609  0.5484 -6.0682  0.0482 -1.1956  0.0448   0.0448  -24.3034    0.0209  1.0000 -99.0000  0.2181  0.0435  8.5548 13883.0000 2M17591865-3122006  
  2.845609  -1.827783  3.9097  0.2423 -4.5919  0.0331 -0.4742  0.0361   0.0361  -55.7941    0.0137  1.0000 -99.0000  0.3190  0.0473  4.9960 13884.0000 2M17591991-2725031  
-15.312894 -11.812567  4.0119  0.1599 -0.3212  0.0159  2.4658  0.0160   0.0160  -80.6909    0.0626  1.0000 -99.0000 -0.3301  0.3152  3.4429 13886.0000 2M17592070-4800210  
 -0.435360  -3.705537  8.3818  0.4217 -7.2508  0.0712  4.0714  0.0719   0.0719  -27.8091    0.0000  1.0000 -99.0000 -0.0045  0.1409  6.3564 13888.0000 2M17592094-3111397  
  3.931460  -1.210604  7.6429  0.6053 -5.4825  0.1320 -2.4107  0.1297   0.1297   87.5306    0.0570  1.0000 -99.0000 -0.0719  0.1081  8.3804 13889.0000 2M17592119-2610079  
 10.050698   2.298601  7.8838  0.7358 -7.8362  0.1170 -0.6288  0.1111   0.1111   -2.2344    0.0000  1.0000 -99.0000 -0.1676  0.0265  9.8939 13890.0000 2M17592176-1906572  
-15.263817 -11.792447  4.4209  0.0763  0.1805  0.0175 -0.0243  0.0172   0.0172  -37.9560    0.1177  1.0000 -99.0000 -0.3109  0.2419  6.0106 13891.0000 2M17592230-4757142  
 -3.942872  -5.693599  8.6423  0.6678 -8.3474  0.0265 -2.4438  0.0270   0.0270   33.4131    0.0000  1.0000 -99.0000  0.2991  0.0186  7.9483 13895.0000 2M17592290-3512565  
 25.725466  10.942926  9.5034  0.3515 -7.6355  0.0476  0.1452  0.0431   0.0431   71.2803    0.0714  1.0000 -99.0000 -0.2489  0.2314  7.0445 13897.0000 2M17592321-0119157  
  5.504442  -0.317780  3.2538  0.2106 -2.1647  0.1203  1.1655  0.1274   0.1274   57.6574    0.0682  1.0000 -99.0000 -0.2039  0.0811  4.8758 13900.0000 2M17592356-2421372  
 -0.691081  -3.862987  8.4939  0.7780 -10.7853  0.0473  4.2843  0.0487   0.0487  -68.8928    0.0000  1.0000 -99.0000  0.2936  0.0519  9.2550 13902.0000 2M17592391-3129385  
  1.282039  -2.739669  9.3599  0.7584 -7.0917  0.0355 -1.5610  0.0283   0.0283 -218.7248    0.0000  1.0000 -99.0000 -0.3431  0.2966  8.7389 13903.0000 2M17592401-2913351  
 -0.459354  -3.732653  4.1931  0.0777 -4.7797  0.0414 -4.5981  0.0416   0.0416  -79.6807    0.1108  1.0000 -99.0000 -0.1754  0.2769  8.0201 13905.0000 2M17592422-3113430  
 24.654785  10.376874  5.7609  0.2234 -7.7126  0.0278  1.3588  0.0237   0.0237   75.1103    0.5258  1.0000 -99.0000 -0.3419  0.3240  9.3805 13906.0000 2M17592425-0230570  
 -0.748137  -3.906591  4.1641  0.1999  0.1897  0.0534 -4.0997  0.0537   0.0537  -72.7616    0.0000  1.0000 -99.0000 -0.3808  0.1377  2.5820 13912.0000 2M17592665-3133542  
 -0.768712  -3.920994 10.3940  0.7334 -7.0175  0.0543  1.3893  0.0564   0.0564  -93.7499    0.0000  1.0000 -99.0000 -0.2464  0.2791  8.6804 13913.0000 2M17592732-3135241  
 29.220094  12.712596  5.7779  0.3183 -11.5526  0.0268  2.4217  0.0201   0.0201   58.1873    0.0258  1.0000 -99.0000  0.3928  0.0339  7.5874 13914.0000 2M17592746+0231475  
